Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2002-03,21,PHO,NBA,SF,72,0,1147,122,327,.373,52,165,.315,70,162,.432,.453,72,105,.686,29,54,83,73,35,6,55,90,368,0,
2003-04,22,PHO,NBA,SF,78,13,1828,150,360,.417,75,180,.417,75,180,.417,.521,91,111,.820,42,159,201,98,48,9,68,144,466,0,
2004-05,23,2TM,NBA,SG,84,1,1798,165,408,.404,66,177,.373,99,231,.429,.485,151,192,.786,35,132,167,113,33,8,71,104,547,0,
2004-05,23,PHO,NBA,SF,40,0,768,65,157,.414,34,89,.382,31,68,.456,.522,48,62,.774,17,50,67,37,11,1,27,56,212,0,
2004-05,23,NOH,NBA,SG,44,1,1030,100,251,.398,32,88,.364,68,163,.417,.462,103,130,.792,18,82,100,76,22,7,44,48,335,0,
2005-06,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2006-07,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2007-08,26,MEM,NBA,SG,53,0,547,39,115,.339,16,72,.222,23,43,.535,.409,13,17,.765,12,53,65,20,5,1,16,34,107,0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,287,14,5320,476,1210,.393,209,594,.352,267,616,.433,.480,327,425,.769,118,398,516,304,121,24,210,372,1488,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,4,1520,136,346,.393,60,170,.352,76,176,.433,.480,93,121,.769,34,114,147,87,35,7,60,106,425,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,190,13,3743,337,844,.399,161,434,.371,176,410,.429,.495,211,278,.759,88,263,351,208,94,16,150,290,1046,0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,53,0,547,39,115,.339,16,72,.222,23,43,.535,.409,13,17,.765,12,53,65,20,5,1,16,34,107,0,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,44,1,1030,100,251,.398,32,88,.364,68,163,.417,.462,103,130,.792,18,82,100,76,22,7,44,48,335,0,
