"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2020-21,23,CHO,NBA,PF,18.0,0.0,63.0,0.0,0.0,0.0,48.0,52.0,-14.0,-12.1,0.0,2.0,2.0,0.0,4.0,1.0,4.0,0.0,1.0,
2021-22,24,CHO,NBA,C,50.0,5.0,367.0,0.0,0.0,0.0,0.0,100.0,-12.3,-14.1,6.0,5.0,17.0,9.0,21.0,5.0,32.0,7.0,8.0,
2022-23,25,CHO,NBA,C,65.0,9.0,1217.0,0.0,0.0,0.0,0.0,100.0,-3.8,2.9,10.0,12.0,73.0,33.0,99.0,5.0,89.0,34.0,38.0,
2023-24,26,CHO,NBA,C,67.0,51.0,1759.0,0.0,0.0,0.0,0.0,100.0,-12.3,-3.1,17.0,19.0,87.0,32.0,91.0,8.0,125.0,17.0,38.0,
2024-25,27,2TM,NBA,C,57.0,43.0,1256.0,0.0,0.0,0.0,0.0,100.0,-8.6,-4.5,24.0,25.0,83.0,24.0,76.0,9.0,120.0,16.0,51.0,
2024-25,27,CHO,NBA,C,21.0,9.0,440.0,0.0,0.0,0.0,0.0,100.0,-9.3,0.1,10.0,12.0,27.0,7.0,40.0,5.0,67.0,9.0,19.0,
2024-25,27,PHO,NBA,C,36.0,34.0,816.0,0.0,0.0,0.0,0.0,100.0,-8.3,-7.0,14.0,13.0,56.0,17.0,36.0,4.0,53.0,7.0,32.0,
2025-26,28,PHO,NBA,C,21.0,2.0,207.0,0.0,0.0,0.0,0.0,100.0,-9.1,-16.2,9.0,3.0,13.0,6.0,13.0,0.0,15.0,1.0,10.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,278.0,110.0,4869.0,0.0,0.0,0.0,1.0,99.0,-9.1,-3.5,66.0,66.0,275.0,104.0,304.0,28.0,385.0,75.0,146.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,32.0,1436.0,0.0,0.0,0.0,1.0,99.0,-9.1,-3.5,19.0,19.0,81.0,31.0,90.0,8.0,114.0,22.0,43.0,
,,,,,,,,,,,,,,,,,,,,,,,,
CHO (5 Yrs),CHO (5 Yrs),CHO (5 Yrs),CHO (5 Yrs),,221.0,74.0,3846.0,0.0,0.0,0.0,1.0,99.0,-9.3,-2.0,43.0,50.0,206.0,81.0,255.0,24.0,317.0,67.0,104.0,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,57.0,36.0,1023.0,0.0,0.0,0.0,0.0,100.0,-8.5,-8.8,23.0,16.0,69.0,23.0,49.0,4.0,68.0,8.0,42.0,
