"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2003-04,24,MEM,NBA,PF,4,0,74,0.346,0.346,0.346,0.75,0.407,0.308,0.0,79,75,73,100,79,101,0,
2004-05,25,MEM,NBA,PF,3,0,48,0.6,0.6,0.6,0.571,0.607,0.35,0.0,134,128,124,76,115,108,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,7,0,122,0.457,0.457,0.457,0.667,0.494,0.326,0.0,103,98,96,88,94,104,0,
