Season,Team,Lg,Salary
2018-19,Orlando Magic,NBA,"$4,865,040"
2019-20,Orlando Magic,NBA,"$5,697,600"
2020-21,Orlando Magic,NBA,"$5,969,040"
2021-22,Orlando Magic,NBA,"$7,568,742"
2022-23,Los Angeles Lakers,NBA,"$10,300,000"
2023-24,Philadelphia 76ers,NBA,"$2,019,706"
2024-25,Utah Jazz,NBA,"$2,087,519"
2024-25,New Orleans Pelicans,NBA,"$119,972"
Career,(may be incomplete),,"$38,627,619"
