Season,Team,Lg,Salary
2021-22,Houston Rockets,NBA,"$2,353,320"
2022-23,Houston Rockets,NBA,"$2,471,160"
2023-24,Oklahoma City Thunder,NBA,"$2,588,400"
2023-24,Golden State Warriors,NBA,"$11,608"
2023-24,Golden State Warriors,NBA,(TW)
Career,(may be incomplete),,"$7,424,488"
