Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2001-02,21,MEM,NBA,PF,82,79,3007,551,1064,.518,1,5,.200,550,1059,.519,.518,338,477,.709,238,492,730,223,41,169,224,195,1441,0,ROY-1
2002-03,22,MEM,NBA,PF,82,82,2948,569,1116,.510,1,10,.100,568,1106,.514,.510,416,565,.736,192,528,720,229,34,148,213,220,1555,0,
2003-04,23,MEM,NBA,PF,78,78,2458,506,1049,.482,4,15,.267,502,1034,.485,.484,365,511,.714,206,394,600,198,44,132,187,185,1381,0,
2004-05,24,MEM,NBA,PF,56,53,1790,357,695,.514,1,6,.167,356,689,.517,.514,282,367,.768,130,280,410,135,37,93,137,146,997,0,
2005-06,25,MEM,NBA,PF,80,80,3135,600,1194,.503,3,12,.250,597,1182,.505,.504,425,617,.689,191,522,713,371,46,153,235,184,1628,1,AS
2006-07,26,MEM,NBA,C,59,59,2133,462,858,.538,3,11,.273,459,847,.542,.540,299,400,.748,149,432,581,201,29,126,162,137,1226,1,
2007-08,27,2TM,NBA,C,66,66,2351,475,890,.534,4,16,.250,471,874,.539,.536,292,362,.807,155,398,553,211,30,98,124,139,1246,0,
2007-08,27,MEM,NBA,C,39,39,1433,279,557,.501,4,15,.267,275,542,.507,.504,176,215,.819,94,248,342,116,16,56,80,85,738,0,
2007-08,27,LAL,NBA,C,27,27,918,196,333,.589,0,1,.000,196,332,.590,.589,116,147,.789,61,150,211,95,14,42,44,54,508,0,
2008-09,28,LAL,NBA,C,81,81,2999,592,1045,.567,1,2,.500,591,1043,.567,.567,343,439,.781,262,518,780,284,52,81,157,172,1528,1,"AS,NBA3"
2009-10,29,LAL,NBA,C,65,65,2403,452,844,.536,0,5,.000,452,839,.539,.536,286,362,.790,243,491,734,218,37,113,143,152,1190,0,"AS,NBA3"
2010-11,30,LAL,NBA,C,82,82,3037,593,1120,.529,1,3,.333,592,1117,.530,.530,354,430,.823,268,568,836,273,48,130,142,203,1541,1,"AS,NBA2"
