Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2019-20,20,MIA,NBA,PF,5,0,26,3,5,.600,0,1,.000,3,4,.750,.600,1,2,.500,1,4,5,1,2,1,1,2,7,0,
2020-21,21,MIA,NBA,PF,37,9,447,36,96,.375,12,50,.240,24,46,.522,.438,8,15,.533,21,47,68,19,10,11,15,59,92,0,
2021-22,22,MIA,NBA,PF,21,0,244,30,69,.435,9,26,.346,21,43,.488,.500,8,11,.727,11,30,41,14,4,7,5,25,77,0,
2022-23,23,SAC,NBA,PF,35,3,248,16,38,.421,7,21,.333,9,17,.529,.513,7,8,.875,7,27,34,13,7,7,7,39,46,0,
2023-24,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,98,12,965,85,208,.409,28,98,.286,57,110,.518,.476,24,36,.667,40,108,148,47,23,26,28,125,222,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,10,807,71,174,.409,23,82,.286,48,92,.518,.476,20,30,.667,33,90,124,39,19,22,23,105,186,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,63,9,717,69,170,.406,21,77,.273,48,93,.516,.468,17,28,.607,33,81,114,34,16,19,21,86,176,0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,35,3,248,16,38,.421,7,21,.333,9,17,.529,.513,7,8,.875,7,27,34,13,7,7,7,39,46,0,
