Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2007-08,23,CHI,NBA,C,61.0,1.0,613.0,8.7,17.2,0.505,0.0,0.1,0.0,8.7,17.1,0.507,0.505,4.7,8.3,0.566,5.9,8.2,14.1,3.5,1.8,1.3,4.8,9.8,22.0,100.0,105.0,
2008-09,24,CHI,NBA,C,56.0,18.0,715.0,5.8,12.0,0.485,0.0,0.1,0.0,5.8,12.0,0.488,0.485,2.5,4.3,0.576,6.1,9.8,15.9,3.3,1.0,1.3,2.9,9.7,14.1,107.0,107.0,
2009-10,25,2TM,NBA,C,32.0,0.0,311.0,7.0,13.7,0.512,0.0,0.0,,7.0,13.7,0.512,0.512,3.3,4.7,0.714,7.5,10.2,17.6,3.7,1.5,1.8,3.0,9.0,17.3,115.0,106.0,
2009-10,25,CHI,NBA,C,8.0,0.0,50.0,8.3,21.7,0.381,0.0,0.0,,8.3,21.7,0.381,0.381,2.1,7.2,0.286,5.2,11.3,16.5,2.1,0.0,0.0,1.0,10.3,18.6,88.0,107.0,
2009-10,25,NOH,NBA,C,24.0,0.0,261.0,6.8,12.1,0.557,0.0,0.0,,6.8,12.1,0.557,0.557,3.6,4.2,0.857,7.9,9.9,17.9,4.0,1.8,2.2,3.4,8.7,17.1,121.0,106.0,
2010-11,26,NOH,NBA,C,41.0,6.0,531.0,5.7,10.1,0.566,0.0,0.0,,5.7,10.1,0.566,0.566,1.7,3.5,0.5,6.0,11.4,17.4,1.6,1.1,1.2,3.3,9.8,13.1,105.0,103.0,
2011-12,27,TOR,NBA,C,49.0,40.0,813.0,5.5,10.6,0.516,0.0,0.0,,5.5,10.6,0.516,0.516,1.7,3.1,0.532,5.5,13.1,18.6,1.8,1.5,1.1,3.4,8.4,12.6,98.0,100.0,
2012-13,28,TOR,NBA,C,42.0,16.0,513.0,5.0,9.3,0.533,0.0,0.0,,5.0,9.3,0.533,0.533,2.4,4.6,0.523,5.0,8.8,13.8,3.4,0.7,0.5,3.7,8.8,12.3,101.0,108.0,
2013-14,29,2TM,NBA,C,37.0,6.0,355.0,3.9,8.8,0.443,0.0,0.1,0.0,3.9,8.6,0.45,0.443,1.6,2.9,0.55,6.0,9.9,15.9,3.2,1.4,1.1,4.4,9.2,9.3,90.0,106.0,
2013-14,29,TOR,NBA,C,4.0,0.0,20.0,5.2,7.8,0.667,0.0,0.0,,5.2,7.8,0.667,0.667,2.6,5.2,0.5,7.8,13.1,20.9,7.8,0.0,0.0,10.5,18.3,13.1,88.0,105.0,
2013-14,29,SAC,NBA,C,33.0,6.0,335.0,3.8,8.8,0.431,0.0,0.2,0.0,3.8,8.7,0.439,0.431,1.5,2.7,0.556,5.9,9.7,15.6,2.9,1.5,1.2,4.1,8.7,9.1,90.0,106.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,318.0,87.0,3851.0,6.0,11.8,0.509,0.0,0.0,0.0,6.0,11.7,0.511,0.509,2.5,4.5,0.562,5.9,10.4,16.2,2.8,1.3,1.2,3.6,9.2,14.5,102.0,105.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),,125.0,19.0,1378.0,7.2,14.7,0.49,0.0,0.1,0.0,7.2,14.6,0.492,0.49,3.4,6.2,0.558,6.0,9.2,15.1,3.3,1.3,1.3,3.7,9.8,17.8,102.0,106.0,
TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),,95.0,56.0,1346.0,5.3,10.1,0.524,0.0,0.0,,5.3,10.1,0.524,0.524,1.9,3.7,0.527,5.3,11.4,16.8,2.5,1.2,0.9,3.6,8.7,12.5,99.0,104.0,
NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),,65.0,6.0,792.0,6.1,10.8,0.563,0.0,0.0,,6.1,10.8,0.563,0.563,2.4,3.7,0.636,6.7,10.9,17.6,2.4,1.3,1.5,3.3,9.4,14.5,111.0,104.0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,33.0,6.0,335.0,3.8,8.8,0.431,0.0,0.2,0.0,3.8,8.7,0.439,0.431,1.5,2.7,0.556,5.9,9.7,15.6,2.9,1.5,1.2,4.1,8.7,9.1,90.0,106.0,
