"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2019-20,20,BOS,NBA,SG,32,2,370,.350,.434,.185,.381,.720,.434,.313,.338,76,83,52,72,93,77,120,88,-23.6,-23.8,
2020-21,21,BOS,NBA,SG,18,4,283,.356,.390,.278,.398,.750,.436,.203,.305,76,74,76,74,96,76,82,78,-16.5,-17.5,
2021-22,22,2TM,NBA,SG,48,5,771,.435,.509,.341,.510,.548,.520,.220,.445,94,96,96,96,71,92,89,111,-8.1,-19.1,
2021-22,22,BOS,NBA,SG,44,5,728,.429,.495,.349,.508,.588,.520,.185,.451,93,93,99,96,76,92,74,113,-8.7,-18.2,
2021-22,22,SAS,NBA,SG,4,0,43,.571,.800,.000,.571,.375,.523,1.143,.286,124,150,0,107,48,92,461,72,0.6,-0.9,
2022-23,23,SAS,NBA,SG,43,21,844,.467,.530,.262,.498,.696,.524,.216,.236,98,97,73,91,89,90,81,61,-24.4,-32.7,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,141,32,2268,.430,.497,.288,.476,.659,.501,.229,.324,92,92,81,89,85,87,89,83,-72.6,-93.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),,94,11,1381,.396,.456,.305,.457,.662,.483,.220,.396,86,86,86,86,85,85,87,100,-48.8,-59.5,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,47,21,887,.470,.537,.254,.500,.656,.524,.241,.237,100,98,70,92,84,90,91,61,-23.8,-33.6,
