"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 26_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2013-14,21,DAL,NBA,SG,11.0,0.0,33.0,0.353,8.0,0.529,0.0,0.529,0.0,0.0,0.471,0.333,,0.333,,,0.375,0.333,0.667,0.0,0.0,0.0,0.0,0.0,
2014-15,22,2TM,NBA,SG,17.0,0.0,244.0,0.333,12.6,0.719,0.313,0.26,0.01,0.135,0.281,0.319,0.467,0.16,0.0,0.308,0.37,0.409,0.8,0.01,0.0,0.0,0.0,0.0,
2014-15,22,DAL,NBA,SG,5.0,0.0,11.0,0.0,14.2,0.5,0.167,0.333,0.0,0.0,0.5,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,
2014-15,22,NYK,NBA,SG,12.0,0.0,233.0,0.356,11.0,0.733,0.322,0.256,0.011,0.144,0.267,0.333,0.483,0.174,0.0,0.308,0.417,0.409,0.8,0.011,0.0,0.0,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,28.0,0.0,277.0,0.336,11.1,0.69,0.265,0.301,0.009,0.115,0.31,0.321,0.467,0.206,0.0,0.308,0.371,0.4,0.769,0.009,0.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,811.0,0.336,11.1,0.69,0.265,0.301,0.009,0.115,0.31,0.321,0.467,0.206,0.0,0.308,0.371,0.4,0.769,0.009,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,16.0,0.0,44.0,0.261,11.1,0.522,0.043,0.478,0.0,0.0,0.478,0.25,0.0,0.273,,,0.273,0.333,0.667,0.0,0.0,0.0,0.0,0.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,12.0,0.0,233.0,0.356,11.0,0.733,0.322,0.256,0.011,0.144,0.267,0.333,0.483,0.174,0.0,0.308,0.417,0.409,0.8,0.011,0.0,0.0,0.0,0.0,
