"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2007-08,23,HOU,NBA,PG,6.0,0.0,50.0,0.32,0.533,0.0,0.32,0.818,0.419,0.44,0.4,70.0,110.0,0.0,64.0,108.0,78.0,144.0,180.0,
2008-09,24,HOU,NBA,PG,13.0,13.0,444.0,0.453,0.472,0.422,0.532,0.804,0.573,0.271,0.376,99.0,97.0,115.0,107.0,104.0,105.0,89.0,168.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,28,HOU,NBA,PG,6.0,0.0,67.0,0.382,0.48,0.111,0.397,0.6,0.414,0.147,0.265,84.0,99.0,31.0,80.0,80.0,78.0,54.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,30,CHI,NBA,PG,12.0,0.0,132.0,0.344,0.371,0.308,0.41,0.571,0.421,0.115,0.426,77.0,77.0,88.0,83.0,76.0,79.0,42.0,159.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,32,IND,NBA,PG,1.0,0.0,7.0,0.667,1.0,0.5,0.833,,0.833,0.0,0.667,146.0,199.0,140.0,162.0,,151.0,0.0,211.0,
2017-18,33,MIN,NBA,PG,2.0,0.0,3.0,0.667,1.0,0.0,0.667,0.0,0.515,0.667,0.333,145.0,196.0,0.0,128.0,0.0,93.0,265.0,99.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,40.0,13.0,703.0,0.416,0.467,0.33,0.478,0.746,0.513,0.24,0.378,91.0,96.0,91.0,96.0,98.0,95.0,81.0,160.0,
,,,,,,,,,,,,,,,,,,,,,,,,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,25.0,13.0,561.0,0.428,0.479,0.337,0.489,0.79,0.533,0.271,0.362,94.0,99.0,92.0,98.0,103.0,98.0,89.0,161.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,12.0,0.0,132.0,0.344,0.371,0.308,0.41,0.571,0.421,0.115,0.426,77.0,77.0,88.0,83.0,76.0,79.0,42.0,159.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,2.0,0.0,3.0,0.667,1.0,0.0,0.667,0.0,0.515,0.667,0.333,145.0,196.0,0.0,128.0,0.0,93.0,265.0,99.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,1.0,0.0,7.0,0.667,1.0,0.5,0.833,,0.833,0.0,0.667,146.0,199.0,140.0,162.0,,151.0,0.0,211.0,
