Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2022-23,21,LAC,NBA,SF,1,0,1,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.6,0.0,0.0,0,131,
2023-24,22,LAC,NBA,SF,3,0,10,10.6,21.1,0.5,0.0,0.0,10.6,21.1,0.5,0.5,5.3,10.6,0.5,5.3,5.3,10.6,5.3,0.0,0.0,0.0,10.6,26.4,123,122,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,4,0,11,9.5,19.0,0.5,0.0,0.0,9.5,19.0,0.5,0.5,4.8,9.5,0.5,4.8,4.8,9.5,4.8,0.0,0.0,4.8,9.5,23.8,100,123,
