"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2007-08,23.0,HOU,NBA,28:00,8.0,10.0,4.0,8.0,5.0,6.0,4.0,4.0,1.0,4.0,4.0,7.0,2.0,1.0,4.0,4.0,22.0,20.8
2008-09,24.0,HOU,NBA,44:02,11.0,20.0,5.0,10.0,7.0,15.0,7.0,8.0,3.0,10.0,10.0,10.0,4.0,1.0,5.0,6.0,30.0,21.3
2009-10,25.0,HOU,NBA,59:25,14.0,30.0,7.0,13.0,12.0,21.0,12.0,13.0,4.0,6.0,8.0,13.0,5.0,1.0,8.0,6.0,43.0,29.6
2010-11,26.0,TOT,NBA,41:39,9.0,19.0,5.0,10.0,8.0,13.0,8.0,8.0,2.0,4.0,4.0,10.0,3.0,1.0,4.0,6.0,25.0,23.4
2010-11,26.0,HOU,NBA,41:39,8.0,19.0,5.0,10.0,6.0,10.0,8.0,8.0,1.0,4.0,4.0,10.0,2.0,1.0,3.0,6.0,24.0,23.0
2010-11,26.0,PHO,NBA,33:39,9.0,16.0,4.0,7.0,8.0,13.0,5.0,7.0,2.0,3.0,4.0,10.0,3.0,1.0,4.0,4.0,25.0,23.4
2012-13,28.0,TOT,NBA,35:09,9.0,13.0,3.0,7.0,6.0,10.0,6.0,8.0,2.0,5.0,5.0,6.0,4.0,2.0,4.0,6.0,23.0,22.5
2012-13,28.0,SAC,NBA,35:09,9.0,13.0,3.0,7.0,6.0,10.0,6.0,8.0,2.0,5.0,5.0,6.0,4.0,1.0,4.0,6.0,23.0,22.5
2012-13,28.0,HOU,NBA,9:40,3.0,5.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,7.0,6.7
2013-14,29.0,TOT,NBA,47:03,11.0,24.0,6.0,8.0,9.0,17.0,6.0,7.0,3.0,6.0,8.0,17.0,4.0,2.0,9.0,5.0,27.0,27.6
2013-14,29.0,HOU,NBA,34:26,10.0,18.0,6.0,7.0,4.0,13.0,5.0,5.0,2.0,4.0,4.0,7.0,3.0,1.0,4.0,5.0,26.0,23.3
2013-14,29.0,DEN,NBA,47:03,11.0,24.0,6.0,8.0,9.0,17.0,6.0,7.0,3.0,6.0,8.0,17.0,4.0,2.0,9.0,5.0,27.0,27.6
2014-15,30.0,CHI,NBA,38:10,12.0,23.0,4.0,8.0,9.0,15.0,7.0,8.0,3.0,6.0,6.0,10.0,4.0,3.0,7.0,6.0,31.0,23.9
2015-16,31.0,CHI,NBA,40:55,11.0,20.0,4.0,7.0,7.0,13.0,4.0,5.0,2.0,7.0,8.0,10.0,3.0,2.0,6.0,5.0,29.0,17.0
2016-17,32.0,IND,NBA,28:28,6.0,15.0,4.0,5.0,4.0,10.0,4.0,4.0,2.0,3.0,4.0,7.0,3.0,1.0,4.0,5.0,19.0,19.6
2017-18,33.0,MIN,NBA,20:58,4.0,12.0,2.0,6.0,2.0,6.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,5.0,12.0,5.4
Career,,,,59:25,14.0,30.0,7.0,13.0,12.0,21.0,12.0,13.0,4.0,10.0,10.0,17.0,5.0,3.0,9.0,6.0,43.0,29.6
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,HOU,NBA,59:25,14.0,30.0,7.0,13.0,12.0,21.0,12.0,13.0,4.0,10.0,10.0,13.0,5.0,2.0,8.0,6.0,43.0,29.6
2 Seasons,,CHI,NBA,40:55,12.0,23.0,4.0,8.0,9.0,15.0,7.0,8.0,3.0,7.0,8.0,10.0,4.0,3.0,7.0,6.0,31.0,23.9
1 Season,,IND,NBA,28:28,6.0,15.0,4.0,5.0,4.0,10.0,4.0,4.0,2.0,3.0,4.0,7.0,3.0,1.0,4.0,5.0,19.0,19.6
1 Season,,SAC,NBA,35:09,9.0,13.0,3.0,7.0,6.0,10.0,6.0,8.0,2.0,5.0,5.0,6.0,4.0,1.0,4.0,6.0,23.0,22.5
1 Season,,MIN,NBA,20:58,4.0,12.0,2.0,6.0,2.0,6.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,5.0,12.0,5.4
1 Season,,DEN,NBA,47:03,11.0,24.0,6.0,8.0,9.0,17.0,6.0,7.0,3.0,6.0,8.0,17.0,4.0,2.0,9.0,5.0,27.0,27.6
1 Season,,PHO,NBA,33:39,9.0,16.0,4.0,7.0,8.0,13.0,5.0,7.0,2.0,3.0,4.0,10.0,3.0,1.0,4.0,4.0,25.0,23.4
