Season,Team,Lg,Salary
2009-10,New Jersey Nets,NBA,"$2,060,040"
2010-11,Houston Rockets,NBA,"$2,214,480"
2011-12,Houston Rockets,NBA,"$2,369,040"
2012-13,Boston Celtics,NBA,"$296,776"
Career,(may be incomplete),,"$6,940,336"
