Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2021-22,23,DET,NBA,SF,19,5,383,41,90,.456,27,64,.422,14,26,.538,.606,12,14,.857,15,42,57,21,13,7,15,37,121,0,
2022-23,24,DET,NBA,PF,52,22,1199,120,288,.417,74,203,.365,46,85,.541,.545,32,39,.821,28,115,143,41,28,28,30,103,346,0,
2023-24,25,DET,NBA,PF,23,6,469,40,116,.345,22,77,.286,18,39,.462,.440,12,18,.667,15,33,48,25,13,5,16,43,114,0,
2024-25,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2025-26,27,PHO,NBA,PF,13,0,158,10,29,.345,7,24,.292,3,5,.600,.466,5,6,.833,8,20,28,5,7,5,5,14,32,0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,107,33,2209,211,523,.403,130,368,.353,81,155,.523,.528,61,77,.792,66,210,276,92,61,45,66,197,613,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,25,1693,162,401,.403,100,282,.353,62,119,.523,.528,47,59,.792,51,161,212,71,47,34,51,151,470,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),,94,33,2051,201,494,.407,123,344,.358,78,150,.520,.531,56,71,.789,58,190,248,87,54,40,61,183,581,0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,13,0,158,10,29,.345,7,24,.292,3,5,.600,.466,5,6,.833,8,20,28,5,7,5,5,14,32,0,
