Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,23,ATL,NBA,SG,33.0,0.0,269.0,5.9,13.1,0.449,1.9,5.4,0.35,4.0,7.8,0.517,0.52,2.9,3.3,0.88,1.3,3.3,4.7,4.0,1.9,0.3,1.2,2.0,16.6,
2021-22,24,ATL,NBA,SG,28.0,5.0,220.0,5.2,10.5,0.5,1.3,4.1,0.32,3.9,6.4,0.615,0.563,1.3,1.5,0.889,0.8,3.3,4.1,2.8,1.1,0.0,1.6,1.5,13.1,
2022-23,25,POR,NBA,PG,6.0,6.0,189.0,6.5,13.0,0.5,2.3,5.0,0.462,4.2,8.0,0.524,0.588,2.3,2.5,0.923,0.4,3.2,3.6,9.5,1.1,0.2,1.9,2.1,17.5,
2023-24,26,2TM,NBA,SG,38.0,5.0,433.0,5.2,13.2,0.396,1.3,4.5,0.296,3.9,8.7,0.448,0.447,1.1,1.4,0.765,0.8,2.7,3.6,7.1,1.7,0.3,1.7,2.2,12.9,
2023-24,26,POR,NBA,PG,21.0,5.0,356.0,5.4,14.0,0.384,1.4,5.0,0.286,3.9,9.0,0.438,0.435,1.3,1.7,0.765,0.9,2.8,3.7,7.6,1.4,0.3,1.8,2.0,13.4,
2023-24,26,LAL,NBA,SG,17.0,0.0,77.0,4.7,9.8,0.476,0.9,2.3,0.4,3.7,7.5,0.5,0.524,0.0,0.0,,0.5,2.3,2.8,4.7,3.3,0.5,0.9,2.8,10.3,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,105.0,16.0,1111.0,5.6,12.6,0.445,1.6,4.7,0.345,4.0,7.9,0.504,0.509,1.8,2.1,0.859,0.9,3.1,4.0,5.9,1.6,0.2,1.6,2.0,14.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,61.0,5.0,489.0,5.6,11.9,0.469,1.6,4.8,0.338,4.0,7.1,0.557,0.537,2.2,2.5,0.882,1.1,3.3,4.4,3.5,1.5,0.1,1.4,1.8,15.0,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,27.0,11.0,545.0,5.7,13.6,0.422,1.7,5.0,0.347,4.0,8.7,0.466,0.485,1.7,2.0,0.833,0.7,3.0,3.7,8.3,1.3,0.3,1.8,2.0,14.9,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,17.0,0.0,77.0,4.7,9.8,0.476,0.9,2.3,0.4,3.7,7.5,0.5,0.524,0.0,0.0,,0.5,2.3,2.8,4.7,3.3,0.5,0.9,2.8,10.3,
