Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2010-11,23,MEM,NBA,PG,13.0,13.0,507.0,13.7,0.477,0.202,0.29,1.6,10.0,5.7,27.5,1.5,0.5,12.7,21.3,0.3,0.3,0.6,0.059,-0.2,-0.3,-0.5,0.2,
2011-12,24,MEM,NBA,PG,7.0,7.0,277.0,15.7,0.55,0.289,0.421,1.7,8.7,5.1,32.6,1.2,0.0,15.1,17.7,0.6,0.2,0.8,0.146,2.4,0.3,2.7,0.3,
2012-13,25,MEM,NBA,PG,15.0,15.0,575.0,18.8,0.496,0.296,0.431,2.4,13.0,7.4,33.8,2.5,0.7,11.7,23.6,0.9,0.6,1.5,0.127,2.7,1.9,4.6,0.9,
2013-14,26,MEM,NBA,PG,7.0,7.0,267.0,17.7,0.489,0.265,0.255,2.0,11.9,6.7,37.0,2.8,0.3,11.7,22.1,0.2,0.3,0.5,0.088,2.0,1.9,3.9,0.4,
2014-15,27,MEM,NBA,PG,8.0,8.0,243.0,17.5,0.531,0.344,0.292,0.0,4.2,2.0,28.6,2.4,0.0,10.0,22.6,0.4,0.2,0.6,0.111,3.1,0.7,3.8,0.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,29,MEM,NBA,PG,6.0,6.0,224.0,27.4,0.62,0.369,0.359,0.6,11.0,5.8,38.5,2.5,1.2,9.1,29.4,0.9,0.1,1.0,0.204,9.3,1.7,11.0,0.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,32,UTA,NBA,PG,5.0,5.0,165.0,26.3,0.672,0.531,0.344,2.2,7.7,5.0,25.0,2.5,0.6,6.4,22.3,0.8,0.0,0.9,0.255,6.8,2.4,9.2,0.5,
2020-21,33,UTA,NBA,PG,6.0,6.0,176.0,18.5,0.613,0.544,0.235,2.1,11.4,6.9,39.4,0.3,1.5,15.7,22.4,0.6,0.0,0.6,0.153,4.2,-1.2,3.0,0.2,
2021-22,34,UTA,NBA,PG,6.0,6.0,174.0,8.2,0.432,0.439,0.263,1.3,11.3,6.4,26.9,1.5,1.4,17.0,20.6,-0.2,0.1,-0.1,-0.037,-3.3,-0.6,-3.9,-0.1,
2022-23,35,MIN,NBA,PG,5.0,5.0,183.0,13.3,0.64,0.524,0.262,1.2,7.2,4.1,26.4,0.8,0.0,13.0,13.6,0.4,0.0,0.4,0.097,0.7,-0.1,0.6,0.1,
2023-24,36,MIN,NBA,PG,15.0,15.0,474.0,15.0,0.553,0.524,0.193,2.5,12.0,7.3,26.8,2.3,0.6,11.3,17.0,0.8,0.5,1.3,0.134,0.5,2.3,2.8,0.6,
2024-25,37,MIN,NBA,PG,15.0,15.0,356.0,8.9,0.442,0.625,0.135,4.0,10.3,7.2,19.0,1.3,0.8,10.6,13.8,0.2,0.3,0.5,0.061,-2.0,0.1,-1.9,0.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,108.0,108.0,3621.0,16.3,0.529,0.381,0.3,2.0,10.4,6.1,29.8,1.9,0.6,11.9,20.4,5.8,2.6,8.4,0.112,1.8,0.9,2.7,4.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,2749.0,16.3,0.529,0.381,0.3,2.0,10.4,6.1,29.8,1.9,0.6,11.9,20.4,4.4,2.0,6.4,0.112,1.8,0.9,2.7,3.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (6 Yrs),MEM (6 Yrs),MEM (6 Yrs),MEM (6 Yrs),,56.0,56.0,2093.0,17.8,0.517,0.285,0.347,1.6,10.3,5.8,32.4,2.1,0.5,11.7,22.6,3.3,1.7,5.0,0.114,2.6,1.0,3.6,2.9,
MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),,35.0,35.0,1013.0,12.5,0.53,0.558,0.184,2.8,10.5,6.7,24.0,1.7,0.6,11.3,15.3,1.3,0.8,2.1,0.102,-0.3,1.1,0.7,0.7,
UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),,17.0,17.0,515.0,17.5,0.579,0.508,0.28,1.9,10.2,6.1,30.6,1.4,1.2,13.1,21.8,1.2,0.1,1.3,0.122,2.5,0.1,2.6,0.6,
