"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2006-07,21,UTA,NBA,PF,82.0,1.0,1472.0,0.525,4.0,0.992,0.666,0.161,0.068,0.098,0.008,0.527,0.611,0.313,0.37,0.41,0.333,0.601,1.0,0.101,38.0,0.0,,0.0,0.0,ROY-6
2007-08,22,UTA,NBA,PF,82.0,2.0,1702.0,0.504,5.4,0.992,0.572,0.195,0.074,0.151,0.008,0.508,0.589,0.418,0.351,0.395,0.0,0.621,,0.064,26.0,0.0,,1.0,0.0,
2008-09,23,UTA,NBA,PF,76.0,38.0,2290.0,0.534,5.0,0.995,0.619,0.135,0.101,0.139,0.005,0.537,0.636,0.366,0.368,0.385,0.0,0.648,,0.119,79.0,0.0,,1.0,0.0,6MOY-17
2009-10,24,UTA,NBA,PF,82.0,8.0,2277.0,0.538,7.1,0.987,0.494,0.131,0.159,0.203,0.013,0.543,0.661,0.394,0.395,0.469,0.111,0.721,0.0,0.067,42.0,0.111,0.0,0.0,0.0,6MOY-7
2010-11,25,UTA,NBA,PF,76.0,76.0,2605.0,0.531,9.6,0.977,0.347,0.188,0.166,0.275,0.023,0.535,0.697,0.392,0.482,0.46,0.391,0.678,1.0,0.043,35.0,0.087,0.5,2.0,0.0,
2011-12,26,UTA,NBA,PF,64.0,62.0,2100.0,0.495,8.9,0.964,0.334,0.257,0.156,0.217,0.036,0.505,0.726,0.457,0.239,0.412,0.226,0.558,0.857,0.075,57.0,0.258,0.375,0.0,0.0,
2012-13,27,UTA,NBA,PF,78.0,78.0,2375.0,0.49,8.9,0.955,0.353,0.253,0.147,0.202,0.045,0.498,0.683,0.38,0.357,0.424,0.333,0.608,0.923,0.054,41.0,0.256,0.6,1.0,0.0,
2013-14,28,ATL,NBA,PF,74.0,73.0,2482.0,0.461,10.4,0.798,0.345,0.239,0.104,0.11,0.202,0.487,0.62,0.428,0.385,0.296,0.358,0.641,0.974,0.04,34.0,0.193,0.366,2.0,1.0,AS
2014-15,29,ATL,NBA,PF,73.0,73.0,2390.0,0.476,9.8,0.768,0.377,0.214,0.086,0.09,0.232,0.513,0.638,0.427,0.275,0.417,0.356,0.59,0.948,0.057,44.0,0.241,0.442,0.0,0.0,AS
2015-16,30,ATL,NBA,PF,81.0,81.0,2647.0,0.47,9.9,0.782,0.363,0.205,0.131,0.084,0.218,0.512,0.63,0.385,0.464,0.378,0.319,0.644,0.973,0.046,40.0,0.181,0.19,1.0,0.0,"DPOY-5,AS,DEF2"
2016-17,31,ATL,NBA,PF,69.0,67.0,2343.0,0.442,12.2,0.752,0.254,0.216,0.184,0.098,0.248,0.486,0.611,0.395,0.475,0.379,0.311,0.558,0.947,0.017,15.0,0.166,0.45,1.0,0.0,AS
2017-18,32,DEN,NBA,PF,38.0,37.0,1143.0,0.464,11.3,0.74,0.2,0.326,0.168,0.048,0.26,0.506,0.644,0.486,0.452,0.238,0.345,0.491,0.949,0.039,16.0,0.177,0.5,1.0,0.0,
2018-19,33,DEN,NBA,PF,70.0,65.0,1895.0,0.484,10.0,0.761,0.34,0.295,0.111,0.015,0.239,0.522,0.668,0.408,0.419,0.2,0.365,0.564,1.0,0.072,43.0,0.208,0.424,1.0,1.0,
2019-20,34,DEN,NBA,PF,51.0,48.0,1240.0,0.482,10.8,0.717,0.34,0.247,0.098,0.032,0.283,0.5,0.671,0.315,0.419,0.357,0.435,0.631,1.0,0.05,19.0,0.274,0.441,0.0,0.0,
2020-21,35,DEN,NBA,PF,56.0,36.0,1162.0,0.476,12.5,0.643,0.244,0.309,0.08,0.01,0.357,0.55,0.694,0.5,0.375,0.0,0.343,0.613,0.98,0.04,13.0,0.196,0.464,0.0,0.0,
2021-22,36,2TM,NBA,C,33.0,1.0,376.0,0.391,10.2,0.696,0.348,0.235,0.087,0.009,0.304,0.463,0.525,0.444,0.3,0.0,0.229,0.459,0.875,0.052,3.0,0.314,0.091,0.0,0.0,
2021-22,36,BRK,NBA,C,24.0,0.0,270.0,0.376,10.2,0.682,0.365,0.2,0.082,0.012,0.318,0.448,0.516,0.412,0.286,0.0,0.222,0.423,0.833,0.047,3.0,0.296,0.125,0.0,0.0,
2021-22,36,PHI,NBA,C,9.0,1.0,106.0,0.433,10.2,0.733,0.3,0.333,0.1,0.0,0.267,0.5,0.556,0.5,0.333,,0.25,0.545,1.0,0.067,0.0,0.375,0.0,0.0,0.0,
16 Yrs,16 Yrs,16 Yrs,16 Yrs,,1085.0,746.0,30499.0,0.489,9.2,0.858,0.381,0.22,0.127,0.129,0.142,0.513,0.648,0.41,0.397,0.406,0.341,0.618,0.965,0.057,545.0,0.203,0.394,11.0,2.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,56.0,2305.0,0.489,9.2,0.858,0.381,0.22,0.127,0.129,0.142,0.513,0.648,0.41,0.397,0.406,0.341,0.618,0.965,0.057,41.0,0.203,0.394,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (7 Yrs),UTA (7 Yrs),UTA (7 Yrs),UTA (7 Yrs),,540.0,265.0,14821.0,0.516,7.0,0.978,0.454,0.194,0.134,0.197,0.022,0.522,0.658,0.399,0.372,0.431,0.274,0.638,0.903,0.071,318.0,0.186,0.476,5.0,0.0,
ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),,297.0,294.0,9862.0,0.463,10.6,0.776,0.335,0.218,0.127,0.096,0.224,0.499,0.626,0.409,0.421,0.362,0.335,0.611,0.96,0.04,133.0,0.194,0.366,4.0,1.0,
DEN (4 Yrs),DEN (4 Yrs),DEN (4 Yrs),DEN (4 Yrs),,215.0,186.0,5440.0,0.478,11.1,0.722,0.289,0.294,0.114,0.025,0.278,0.519,0.67,0.43,0.423,0.245,0.371,0.572,0.985,0.053,91.0,0.213,0.452,2.0,1.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,24.0,0.0,270.0,0.376,10.2,0.682,0.365,0.2,0.082,0.012,0.318,0.448,0.516,0.412,0.286,0.0,0.222,0.423,0.833,0.047,3.0,0.296,0.125,0.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,9.0,1.0,106.0,0.433,10.2,0.733,0.3,0.333,0.1,0.0,0.267,0.5,0.556,0.5,0.333,,0.25,0.545,1.0,0.067,0.0,0.375,0.0,0.0,0.0,
