Season,Team,Lg,Salary
2022-23,Oklahoma City Thunder,NBA,"$9,891,240"
2023-24,Oklahoma City Thunder,NBA,"$10,386,000"
2024-25,Oklahoma City Thunder,NBA,"$10,880,640"
Career,(may be incomplete),,"$31,157,880"
