"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2019-20,24,CHO,NBA,SF,48.0,3.0,903.0,0.43,0.546,0.234,0.473,0.646,0.505,0.314,0.372,93.0,104.0,65.0,90.0,84.0,89.0,121.0,97.0,-22.9,-28.1,
2020-21,25,CHO,NBA,SF,52.0,10.0,849.0,0.441,0.515,0.276,0.484,0.581,0.5,0.229,0.309,95.0,97.0,75.0,90.0,75.0,87.0,93.0,79.0,-20.3,-29.6,
2021-22,26,CHO,NBA,SF,71.0,11.0,1866.0,0.482,0.542,0.384,0.554,0.701,0.579,0.253,0.376,105.0,102.0,109.0,104.0,90.0,102.0,102.0,94.0,19.2,11.9,
2022-23,27,CHO,NBA,SF,7.0,0.0,134.0,0.389,0.5,0.214,0.431,0.571,0.448,0.194,0.389,82.0,91.0,59.0,79.0,73.0,77.0,73.0,100.0,-8.3,-10.4,
2023-24,28,CHO,NBA,SF,28.0,22.0,753.0,0.381,0.426,0.314,0.444,0.606,0.46,0.153,0.4,80.0,78.0,86.0,81.0,77.0,79.0,63.0,101.0,-44.0,-55.2,
2024-25,29,2TM,NBA,SF,53.0,8.0,1173.0,0.418,0.534,0.285,0.485,0.705,0.509,0.188,0.465,90.0,98.0,79.0,89.0,90.0,88.0,77.0,110.0,-38.0,-47.5,
2024-25,29,CHO,NBA,SF,39.0,8.0,967.0,0.433,0.528,0.323,0.507,0.694,0.528,0.183,0.463,93.0,97.0,90.0,93.0,89.0,92.0,75.0,110.0,-19.1,-27.7,
2024-25,29,PHO,NBA,SF,14.0,0.0,206.0,0.351,0.567,0.111,0.377,0.75,0.417,0.211,0.474,75.0,104.0,31.0,69.0,96.0,72.0,87.0,112.0,-18.9,-19.8,
2025-26,30,IND,NBA,SF,4.0,0.0,55.0,0.2,0.4,0.0,0.2,0.5,0.277,0.6,0.5,43.0,73.0,0.0,37.0,63.0,48.0,211.0,119.0,-6.9,-7.7,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,263.0,54.0,5733.0,0.434,0.518,0.305,0.494,0.658,0.518,0.229,0.392,93.0,97.0,85.0,92.0,85.0,91.0,92.0,98.0,-121.2,-166.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO (6 Yrs),CHO (6 Yrs),CHO (6 Yrs),CHO (6 Yrs),,245.0,54.0,5472.0,0.44,0.516,0.319,0.501,0.658,0.524,0.227,0.387,94.0,97.0,89.0,93.0,85.0,92.0,91.0,97.0,-95.4,-139.1,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,14.0,0.0,206.0,0.351,0.567,0.111,0.377,0.75,0.417,0.211,0.474,75.0,104.0,31.0,69.0,96.0,72.0,87.0,112.0,-18.9,-19.8,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,4.0,0.0,55.0,0.2,0.4,0.0,0.2,0.5,0.277,0.6,0.5,43.0,73.0,0.0,37.0,63.0,48.0,211.0,119.0,-6.9,-7.7,
