Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2007-08,19,PHI,NBA,PF,74,22,1554,9.0,16.7,.539,0.2,0.6,.316,8.8,16.1,.548,.545,2.6,3.5,.738,4.1,6.6,10.7,2.0,2.5,0.3,2.2,4.3,20.8,115,106,ROY-7
2008-09,20,PHI,NBA,PF,75,71,2580,9.8,19.9,.495,1.2,3.4,.341,8.7,16.5,.526,.524,2.9,3.9,.735,2.9,4.9,7.8,1.8,2.1,0.5,2.4,3.4,23.7,110,109,
2009-10,21,PHI,NBA,PF,67,45,2145,9.3,19.9,.470,1.2,3.4,.348,8.2,16.5,.495,.499,2.8,4.0,.691,3.2,5.4,8.6,2.4,2.0,0.4,3.1,3.3,22.6,102,111,
2010-11,22,PHI,NBA,PF,82,1,2135,11.2,20.8,.541,0.1,0.5,.273,11.1,20.2,.548,.544,3.0,4.3,.707,3.8,6.9,10.6,2.0,2.2,0.6,2.4,4.2,25.6,110,104,6MOY-3
2011-12,23,PHI,NBA,PF,63,1,1755,10.6,21.0,.507,0.0,0.1,.250,10.6,20.8,.508,.507,3.4,4.4,.771,4.2,5.7,9.9,2.3,2.0,1.3,1.7,3.9,24.6,111,100,6MOY-9
2012-13,24,PHI,NBA,PF,76,76,2629,10.2,19.2,.531,0.0,0.2,.125,10.2,19.1,.535,.532,2.2,3.8,.574,3.7,7.8,11.5,2.5,2.7,1.1,1.8,3.8,22.6,109,103,
2013-14,25,PHI,NBA,PF,79,78,2718,10.4,22.9,.454,1.6,5.2,.308,8.8,17.7,.496,.489,2.9,4.1,.712,3.0,5.5,8.5,3.2,3.0,0.6,2.9,3.8,25.2,101,108,
2014-15,26,2TM,NBA,PF,76,68,2434,9.5,20.3,.466,0.8,2.4,.330,8.7,17.9,.484,.486,2.8,4.2,.655,2.7,6.0,8.6,3.6,2.6,0.5,2.5,3.6,22.5,102,109,
2014-15,26,MIN,NBA,PF,48,48,1605,9.2,20.3,.451,0.6,2.1,.292,8.6,18.2,.469,.466,2.8,4.1,.682,2.4,5.4,7.8,4.3,2.7,0.5,2.4,3.6,21.7,101,111,
2014-15,26,BRK,NBA,PF,28,20,829,10.1,20.4,.495,1.2,3.1,.380,8.9,17.3,.516,.524,2.7,4.4,.606,3.2,7.1,10.4,2.4,2.4,0.5,2.6,3.5,24.1,105,106,
2015-16,27,BRK,NBA,PF,73,73,2407,10.4,20.2,.514,0.1,0.6,.233,10.2,19.5,.523,.518,2.2,3.4,.644,3.7,10.1,13.8,2.8,2.3,0.8,2.8,3.8,23.1,104,107,
2016-17,28,IND,NBA,PF,74,74,2237,8.1,15.4,.527,1.0,2.6,.381,7.1,12.7,.557,.560,1.0,1.9,.523,2.9,7.1,10.0,2.7,2.5,0.6,2.1,3.0,18.2,109,107,
2017-18,29,IND,NBA,PF,81,81,2607,8.1,16.6,.487,1.1,3.5,.320,7.0,13.1,.531,.521,1.1,1.8,.598,3.5,6.3,9.8,2.9,2.6,0.7,2.0,3.4,18.3,108,107,
2018-19,30,IND,NBA,PF,81,81,2489,8.7,16.5,.527,1.0,2.9,.349,7.7,13.7,.564,.557,1.7,2.7,.644,3.8,6.5,10.3,4.0,2.4,0.7,2.4,3.8,20.1,113,106,
2019-20,31,CHI,NBA,PF,64,16,1591,8.1,18.2,.448,2.4,6.7,.356,5.8,11.5,.501,.513,1.3,2.2,.583,2.8,6.7,9.5,3.5,2.8,0.7,3.1,4.1,20.0,101,108,
2020-21,32,CHI,NBA,PF,68,23,1652,10.9,19.4,.559,0.4,1.3,.267,10.5,18.1,.580,.568,2.1,3.3,.628,4.9,7.5,12.4,8.5,2.2,1.2,4.0,4.5,24.2,116,110,6MOY-14
2021-22,33,2TM,NBA,PF,52,1,845,8.2,15.8,.518,1.0,2.8,.354,7.2,13.0,.554,.550,1.3,2.8,.469,4.6,7.4,12.1,6.0,3.1,1.0,3.0,4.7,18.7,113,108,
2021-22,33,SAS,NBA,PF,26,1,370,9.6,16.6,.578,0.0,0.6,.000,9.6,15.9,.602,.578,1.3,2.9,.455,5.2,6.9,12.1,7.7,3.0,0.9,3.9,4.9,20.5,113,109,
2021-22,33,TOR,NBA,PF,26,0,475,7.1,15.2,.465,1.8,4.5,.395,5.3,10.6,.495,.524,1.4,2.8,.481,4.2,7.9,12.1,4.7,3.3,1.2,2.3,4.5,17.3,113,106,
2022-23,34,TOR,NBA,PF,54,9,795,6.7,12.3,.545,0.4,2.1,.176,6.3,10.2,.622,.561,1.1,1.6,.692,4.4,5.9,10.3,4.7,3.4,0.3,2.6,5.5,14.9,117,112,
2023-24,35,2TM,NBA,PF,33,6,439,7.2,11.9,.602,0.1,0.8,.143,7.1,11.1,.634,.606,0.7,1.7,.400,5.1,6.3,11.4,6.3,2.5,0.6,1.7,5.4,15.1,130,116,
2023-24,35,TOR,NBA,PF,23,6,350,7.5,12.0,.621,0.1,0.8,.167,7.3,11.2,.654,.626,0.7,1.7,.417,4.0,6.3,10.3,6.9,2.5,0.4,1.5,5.2,15.7,132,117,
2023-24,35,PHO,NBA,PF,10,0,89,6.0,11.5,.524,0.0,0.5,.000,6.0,11.0,.550,.524,0.5,1.6,.333,9.3,6.0,15.4,3.8,2.7,1.1,2.2,6.0,12.6,123,112,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
17 Yrs,17 Yrs,17 Yrs,17 Yrs,,1172,726,33012,9.4,18.8,.503,0.8,2.4,.328,8.6,16.3,.530,.525,2.2,3.3,.661,3.5,6.6,10.2,3.3,2.5,0.7,2.5,3.8,21.9,108,107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (7 Yrs),PHI (7 Yrs),PHI (7 Yrs),PHI (7 Yrs),,516,294,15516,10.1,20.3,.500,0.7,2.2,.321,9.4,18.1,.521,.517,2.8,4.0,.700,3.4,6.1,9.5,2.4,2.4,0.7,2.4,3.8,23.7,108,106,
IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),,236,236,7333,8.3,16.2,.513,1.0,3.0,.346,7.3,13.2,.551,.545,1.3,2.1,.597,3.4,6.6,10.0,3.2,2.5,0.7,2.2,3.4,18.9,110,107,
TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),,103,15,1620,7.0,13.1,.534,0.7,2.5,.289,6.2,10.5,.592,.562,1.1,2.0,.554,4.3,6.6,10.8,5.2,3.1,0.6,2.3,5.1,15.8,119,112,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,132,39,3243,9.5,18.8,.506,1.4,4.0,.341,8.2,14.8,.550,.542,1.7,2.8,.611,3.9,7.1,11.0,6.1,2.5,0.9,3.6,4.3,22.1,109,109,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,101,93,3236,10.3,20.2,.509,0.4,1.3,.325,9.9,19.0,.521,.519,2.3,3.7,.632,3.6,9.4,13.0,2.7,2.4,0.7,2.8,3.7,23.3,104,107,
