0
2007-08 NBA 1.7 (18th)
2012-13 NBA 1.8 (16th)
2013-14 NBA 2.2 (3rd)
2017-18 NBA 1.9 (20th)
2019-20 NBA 2.1 (8th)
Active 1.8 (15th)
