Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2008-09,24,DEN,NBA,PF,8,0,20,3.6,10.8,0.333,0.0,1.8,0.0,3.6,9.0,0.4,0.333,0.0,0.0,3.6,3.6,7.2,1.8,7.2,0.0,0.0,5.4,7.2,
1 Yr,1 Yr,1 Yr,1 Yr,,8,0,20,3.6,10.8,0.333,0.0,1.8,0.0,3.6,9.0,0.4,0.333,0.0,0.0,3.6,3.6,7.2,1.8,7.2,0.0,0.0,5.4,7.2,
