"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2002-03,24.0,LAC,NBA,43:13,8.0,16.0,5.0,7.0,7.0,12.0,8.0,8.0,4.0,7.0,7.0,9.0,6.0,1.0,7.0,5.0,25.0,17.2
2003-04,25.0,LAC,NBA,46:41,9.0,17.0,3.0,6.0,7.0,13.0,7.0,8.0,4.0,8.0,9.0,12.0,5.0,2.0,5.0,6.0,23.0,23.6
2004-05,26.0,LAC,NBA,50:00,10.0,18.0,4.0,6.0,7.0,14.0,7.0,8.0,2.0,8.0,8.0,12.0,6.0,3.0,6.0,5.0,25.0,25.6
2005-06,27.0,MIN,NBA,47:29,10.0,19.0,4.0,7.0,9.0,17.0,5.0,6.0,5.0,9.0,10.0,10.0,5.0,2.0,6.0,6.0,24.0,21.1
2006-07,28.0,MIN,NBA,43:53,6.0,11.0,2.0,4.0,5.0,10.0,5.0,6.0,3.0,6.0,7.0,9.0,4.0,3.0,5.0,6.0,15.0,13.0
2007-08,29.0,MIN,NBA,46:35,9.0,16.0,3.0,7.0,9.0,15.0,8.0,10.0,3.0,8.0,8.0,10.0,5.0,3.0,6.0,6.0,21.0,21.1
2008-09,30.0,MEM,NBA,22:56,4.0,9.0,2.0,3.0,3.0,8.0,4.0,4.0,4.0,5.0,6.0,4.0,3.0,1.0,4.0,5.0,10.0,10.2
Career,,,,50:00,10.0,19.0,5.0,7.0,9.0,17.0,8.0,10.0,5.0,9.0,10.0,12.0,6.0,3.0,7.0,6.0,25.0,25.6
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,MIN,NBA,47:29,10.0,19.0,4.0,7.0,9.0,17.0,8.0,10.0,5.0,9.0,10.0,10.0,5.0,3.0,6.0,6.0,24.0,21.1
3 Seasons,,LAC,NBA,50:00,10.0,18.0,5.0,7.0,7.0,14.0,8.0,8.0,4.0,8.0,9.0,12.0,6.0,3.0,7.0,6.0,25.0,25.6
1 Season,,MEM,NBA,22:56,4.0,9.0,2.0,3.0,3.0,8.0,4.0,4.0,4.0,5.0,6.0,4.0,3.0,1.0,4.0,5.0,10.0,10.2
