Season,Team,Lg,Salary
2001-02,Boston Celtics,NBA,"$1,528,440"
2002-03,Boston Celtics,NBA,"$1,643,040"
2003-04,Cleveland Cavaliers,NBA,"$1,757,640"
2004-05,Philadelphia 76ers,NBA,"$2,332,388"
Career,(may be incomplete),,"$7,261,508"
