Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2006-07,22,NJN,NBA,PF,12,0,118,5.5,11.0,0.5,0.0,0.0,5.5,11.0,0.5,0.5,5.5,11.0,0.5,3.2,5.5,8.7,1.4,0.5,1.4,1.4,7.3,16.5,107,102,
1 Yr,1 Yr,1 Yr,1 Yr,,12,0,118,5.5,11.0,0.5,0.0,0.0,5.5,11.0,0.5,0.5,5.5,11.0,0.5,3.2,5.5,8.7,1.4,0.5,1.4,1.4,7.3,16.5,107,102,
