Season,Team,Lg,Salary
2006-07,New Jersey Nets,NBA,"$1,053,960"
2007-08,New Jersey Nets,NBA,"$1,133,040"
2008-09,New Jersey Nets,NBA,"$1,212,120"
2009-10,New Jersey Nets,NBA,"$2,056,968"
Career,(may be incomplete),,"$5,456,088"
