"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2008-09,24,CHI,NBA,EC1,BOS,L (3-4),7.0,38.7,10.1,13.1,2.3,0.9,2.1,26.0,51.0,0.51,0.0,0.0,26.0,51.0,0.51,0.51,19.0,25.0,0.76,28.0,64.0,92.0,16.0,6.0,15.0,8.0,31.0,71.0,
2009-10,25,CHI,NBA,EC1,CLE,L (1-4),5.0,37.6,14.8,13.0,2.6,1.8,1.4,28.0,53.0,0.528,0.0,0.0,28.0,53.0,0.528,0.528,18.0,19.0,0.947,20.0,45.0,65.0,13.0,9.0,7.0,15.0,20.0,74.0,
2010-11,26,CHI,NBA,EC1,IND,W (4-1),5.0,32.0,12.0,10.6,1.8,1.0,2.6,21.0,47.0,0.447,0.0,0.0,21.0,47.0,0.447,0.447,18.0,24.0,0.75,24.0,29.0,53.0,9.0,5.0,13.0,7.0,22.0,60.0,
2010-11,26,CHI,NBA,ECS,ATL,W (4-2),6.0,33.5,8.2,10.2,2.3,0.7,1.8,17.0,36.0,0.472,0.0,0.0,17.0,36.0,0.472,0.472,15.0,19.0,0.789,23.0,38.0,61.0,14.0,4.0,11.0,6.0,21.0,49.0,
2010-11,26,CHI,NBA,ECF,MIA,L (1-4),5.0,33.8,6.0,9.8,3.4,1.4,1.8,13.0,41.0,0.317,0.0,0.0,13.0,41.0,0.317,0.317,4.0,8.0,0.5,21.0,28.0,49.0,17.0,7.0,9.0,6.0,20.0,30.0,
2011-12,27,CHI,NBA,EC1,PHI,L (2-4),3.0,33.0,15.0,9.3,3.0,0.7,1.3,19.0,26.0,0.731,0.0,0.0,19.0,26.0,0.731,0.731,7.0,11.0,0.636,9.0,19.0,28.0,9.0,2.0,4.0,1.0,5.0,45.0,
2012-13,28,CHI,NBA,EC1,BRK,W (4-3),7.0,31.0,11.4,9.9,2.3,0.6,3.1,36.0,80.0,0.45,0.0,0.0,36.0,80.0,0.45,0.45,8.0,19.0,0.421,31.0,38.0,69.0,16.0,4.0,22.0,13.0,23.0,80.0,
2012-13,28,CHI,NBA,ECS,MIA,L (1-4),5.0,38.2,9.8,9.2,2.4,1.2,0.8,16.0,39.0,0.41,0.0,0.0,16.0,39.0,0.41,0.41,17.0,20.0,0.85,21.0,25.0,46.0,12.0,6.0,4.0,11.0,20.0,49.0,
2013-14,29,CHI,NBA,EC1,WAS,L (1-4),5.0,42.0,10.4,12.8,4.6,1.0,1.4,21.0,41.0,0.512,0.0,0.0,21.0,41.0,0.512,0.512,10.0,17.0,0.588,15.0,49.0,64.0,23.0,5.0,7.0,19.0,19.0,52.0,
2014-15,30,CHI,NBA,EC1,MIL,W (4-2),6.0,33.5,6.5,11.7,4.3,1.2,1.0,19.0,40.0,0.475,0.0,0.0,19.0,40.0,0.475,0.475,1.0,10.0,0.1,20.0,50.0,70.0,26.0,7.0,6.0,9.0,19.0,39.0,
2014-15,30,CHI,NBA,ECS,CLE,L (2-4),6.0,32.3,5.0,10.3,2.0,0.5,1.3,12.0,36.0,0.333,0.0,0.0,12.0,36.0,0.333,0.333,6.0,10.0,0.6,25.0,37.0,62.0,12.0,3.0,8.0,11.0,18.0,30.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,35,LAC,NBA,WC1,DAL,W (4-2),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-20,35,LAC,NBA,WCS,DEN,L (3-4),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8 Yrs (13 Series),8 Yrs (13 Series),8 Yrs (13 Series),8 Yrs (13 Series),8 Yrs (13 Series),8 Yrs (13 Series),5-8,62.0,33.9,9.3,10.6,2.7,0.9,1.7,228.0,490.0,0.465,0.0,0.0,228.0,490.0,0.465,0.465,123.0,182.0,0.676,237.0,422.0,659.0,167.0,58.0,106.0,106.0,218.0,579.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
EC1 (7 Series),EC1 (7 Series),EC1 (7 Series),EC1 (7 Series),EC1 (7 Series),EC1 (7 Series),3-4,38.0,35.4,11.1,11.6,2.9,1.0,1.9,170.0,338.0,0.503,0.0,0.0,170.0,338.0,0.503,0.503,81.0,125.0,0.648,147.0,294.0,441.0,112.0,38.0,74.0,72.0,139.0,421.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),1-2,17.0,34.5,7.5,9.9,2.2,0.8,1.4,45.0,111.0,0.405,0.0,0.0,45.0,111.0,0.405,0.405,38.0,49.0,0.776,69.0,100.0,169.0,38.0,13.0,23.0,28.0,59.0,128.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),0-1,5.0,33.8,6.0,9.8,3.4,1.4,1.8,13.0,41.0,0.317,0.0,0.0,13.0,41.0,0.317,0.317,4.0,8.0,0.5,21.0,28.0,49.0,17.0,7.0,9.0,6.0,20.0,30.0,
