Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2001-02,21,DET,NBA,SF,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04,23,DEN,NBA,SF,4.0,0.0,26.0,4.0,15.0,0.267,0.0,3.0,0.0,4.0,12.0,0.333,0.267,0.0,0.0,1.0,4.0,5.0,0.0,2.0,0.0,2.0,3.0,8.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,5.0,0.0,28.0,4.0,16.0,0.25,0.0,3.0,0.0,4.0,13.0,0.308,0.25,0.0,0.0,1.0,4.0,5.0,0.0,2.0,0.0,3.0,3.0,8.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,459.0,66.0,262.0,0.25,0.0,49.0,0.0,66.0,213.0,0.308,0.25,0.0,0.0,16.0,66.0,82.0,0.0,33.0,0.0,49.0,49.0,131.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,4.0,0.0,26.0,4.0,15.0,0.267,0.0,3.0,0.0,4.0,12.0,0.333,0.267,0.0,0.0,1.0,4.0,5.0,0.0,2.0,0.0,2.0,3.0,8.0,0.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
