"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2014-15,23,CHI,NBA,PF,11.0,0.0,164.0,0.303,16.5,0.545,0.273,0.091,0.091,0.091,0.455,0.361,0.611,0.0,0.167,0.167,0.233,0.692,1.0,0.0,0.0,0.133,0.5,2.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,25,CHI,NBA,PF,6.0,6.0,162.0,0.34,19.6,0.3,0.12,0.12,0.02,0.04,0.7,0.467,1.0,0.167,0.0,0.0,0.286,0.714,0.9,0.0,0.0,0.314,0.182,0.0,0.0,
2017-18,26,NOP,NBA,PF,9.0,9.0,320.0,0.48,16.6,0.5,0.245,0.078,0.049,0.127,0.5,0.529,0.8,0.375,0.0,0.308,0.431,0.852,0.864,0.01,1.0,0.078,0.5,1.0,0.0,
2018-19,27,MIL,NBA,PF,14.0,8.0,298.0,0.376,19.3,0.35,0.188,0.068,0.051,0.043,0.65,0.537,0.636,0.25,0.667,0.4,0.289,0.545,1.0,0.0,0.0,0.184,0.429,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,40.0,23.0,944.0,0.388,18.0,0.427,0.212,0.084,0.054,0.078,0.573,0.483,0.718,0.214,0.278,0.269,0.318,0.71,0.934,0.003,1.0,0.172,0.364,3.0,1.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,47.0,1935.0,0.388,18.0,0.427,0.212,0.084,0.054,0.078,0.573,0.483,0.718,0.214,0.278,0.269,0.318,0.71,0.934,0.003,2.0,0.172,0.364,6.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,17.0,6.0,326.0,0.319,18.0,0.44,0.207,0.103,0.06,0.069,0.56,0.392,0.708,0.083,0.143,0.125,0.262,0.7,0.941,0.0,0.0,0.231,0.267,2.0,1.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,14.0,8.0,298.0,0.376,19.3,0.35,0.188,0.068,0.051,0.043,0.65,0.537,0.636,0.25,0.667,0.4,0.289,0.545,1.0,0.0,0.0,0.184,0.429,0.0,0.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,9.0,9.0,320.0,0.48,16.6,0.5,0.245,0.078,0.049,0.127,0.5,0.529,0.8,0.375,0.0,0.308,0.431,0.852,0.864,0.01,1.0,0.078,0.5,1.0,0.0,
