0
2020-21 NBA 27.2 (11th)
2021-22 NBA 27.2 (8th)
2022-23 NBA 28.0 (6th)
2023-24 NBA 26.5 (15th)
2024-25 NBA 26.0 (10th)
2025-26 NBA 32.2 (1st)
Active 24.2 (19th)
Career 24.2 (54th)
Career NBA 24.2 (52nd)
Career Playoffs 22.8 (92nd)
Career NBA Playoffs 22.8 (90th)
