Season,Team,Lg,Salary
2023-24,San Antonio Spurs,NBA,"$1,119,563"
2024-25,Washington Wizards,NBA,"$1,891,857"
2024-25,Portland Trail Blazers,NBA,(TW)
Career,(may be incomplete),,"$3,011,420"
