Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2018-19,24,LAC,NBA,PG,2,0,11,4.3,17.1,0.25,0.0,0.0,4.3,17.1,0.25,0.25,8.5,12.8,0.667,0.0,4.3,4.3,12.8,0.0,0.0,4.3,8.5,17.1,88,128,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,11,4.3,17.1,0.25,0.0,0.0,4.3,17.1,0.25,0.25,8.5,12.8,0.667,0.0,4.3,4.3,12.8,0.0,0.0,4.3,8.5,17.1,88,128,
