"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2015-16,22.0,HOU,NBA,6:28,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.6
2016-17,23.0,HOU,NBA,7:22,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,3.0,3.3
2018-19,25.0,LAC,NBA,33:11,11.0,15.0,0.0,1.0,11.0,15.0,7.0,9.0,5.0,9.0,10.0,4.0,2.0,2.0,2.0,5.0,26.0,24.0
2019-20,26.0,LAC,NBA,25:43,7.0,11.0,1.0,2.0,7.0,11.0,7.0,10.0,2.0,9.0,11.0,2.0,2.0,3.0,2.0,4.0,20.0,16.0
2020-21,27.0,LAL,NBA,14:38,4.0,5.0,0.0,0.0,4.0,5.0,4.0,5.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,12.0,10.6
2022-23,29.0,PHI,NBA,4:52,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7
Career,,,,33:11,11.0,15.0,1.0,2.0,11.0,15.0,7.0,10.0,5.0,9.0,11.0,4.0,2.0,3.0,2.0,5.0,26.0,24.0
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,LAC,NBA,33:11,11.0,15.0,1.0,2.0,11.0,15.0,7.0,10.0,5.0,9.0,11.0,4.0,2.0,3.0,2.0,5.0,26.0,24.0
2 Seasons,,HOU,NBA,7:22,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,3.0,3.3
1 Season,,LAL,NBA,14:38,4.0,5.0,0.0,0.0,4.0,5.0,4.0,5.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,12.0,10.6
1 Season,,PHI,NBA,4:52,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7
