"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2015-16,22,HOU,NBA,PF,2.0,0.0,12.0,0.333,9.8,0.667,0.333,0.333,0.0,0.0,0.333,0.5,1.0,0.0,,,0.0,0.0,,0.333,1.0,1.0,0.0,0.0,0.0,
2016-17,23,HOU,NBA,C,5.0,0.0,21.0,0.333,13.1,1.0,0.333,0.0,0.0,0.667,0.0,0.333,0.0,,,0.5,,0.0,,0.0,0.0,,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,25,LAC,NBA,C,6.0,0.0,158.0,0.73,5.1,0.984,0.603,0.222,0.127,0.032,0.016,0.742,0.868,0.429,0.75,0.5,0.0,0.739,,0.238,15.0,0.0,,1.0,0.0,
2019-20,26,LAC,NBA,C,13.0,0.0,243.0,0.573,5.7,0.939,0.659,0.22,0.061,0.0,0.061,0.597,0.667,0.444,0.4,,0.2,0.609,1.0,0.171,11.0,0.0,,2.0,0.0,
2020-21,27,LAL,NBA,C,4.0,0.0,39.0,0.571,4.7,1.0,0.571,0.286,0.143,0.0,0.0,0.571,0.625,0.5,0.5,,,0.5,,0.214,3.0,,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,29,PHI,NBA,C,2.0,0.0,7.0,0.0,7.9,1.0,0.0,0.667,0.333,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,32.0,0.0,480.0,0.613,7.7,0.958,0.607,0.232,0.095,0.024,0.042,0.634,0.735,0.41,0.563,0.5,0.143,0.647,1.0,0.196,30.0,0.143,0.0,3.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,1230.0,0.613,7.7,0.958,0.607,0.232,0.095,0.024,0.042,0.634,0.735,0.41,0.563,0.5,0.143,0.647,1.0,0.196,77.0,0.143,0.0,8.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,19.0,0.0,401.0,0.641,5.4,0.959,0.634,0.221,0.09,0.014,0.041,0.662,0.75,0.438,0.615,0.5,0.167,0.674,1.0,0.2,26.0,0.0,,3.0,0.0,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,7.0,0.0,33.0,0.333,11.4,0.833,0.333,0.167,0.0,0.333,0.167,0.4,0.5,0.0,,0.5,0.0,0.0,,0.167,1.0,1.0,0.0,0.0,0.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,4.0,0.0,39.0,0.571,4.7,1.0,0.571,0.286,0.143,0.0,0.0,0.571,0.625,0.5,0.5,,,0.5,,0.214,3.0,,,0.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,2.0,0.0,7.0,0.0,7.9,1.0,0.0,0.667,0.333,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,
