"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2018-19,22.0,CHI,NBA,41:08,6.0,15.0,2.0,7.0,6.0,10.0,3.0,4.0,2.0,11.0,12.0,3.0,3.0,1.0,5.0,4.0,12.0,11.6
2019-20,23.0,CHI,NBA,31:37,10.0,14.0,1.0,4.0,10.0,12.0,7.0,9.0,4.0,8.0,9.0,4.0,4.0,2.0,3.0,4.0,21.0,17.8
2020-21,24.0,TOT,NBA,25:08,8.0,11.0,2.0,3.0,6.0,8.0,4.0,5.0,1.0,8.0,8.0,4.0,3.0,2.0,3.0,4.0,18.0,15.2
2020-21,24.0,CHI,NBA,19:27,3.0,6.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,8.0,8.0,4.0,1.0,0.0,1.0,3.0,7.0,9.1
2020-21,24.0,WAS,NBA,25:08,8.0,11.0,2.0,3.0,6.0,8.0,4.0,5.0,1.0,6.0,6.0,3.0,3.0,2.0,3.0,4.0,18.0,15.2
2021-22,25.0,PHO,NBA,8:07,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0
Career,,,,41:08,10.0,15.0,2.0,7.0,10.0,12.0,7.0,9.0,4.0,11.0,12.0,4.0,4.0,2.0,5.0,4.0,21.0,17.8
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,CHI,NBA,41:08,10.0,15.0,2.0,7.0,10.0,12.0,7.0,9.0,4.0,11.0,12.0,4.0,4.0,2.0,5.0,4.0,21.0,17.8
1 Season,,WAS,NBA,25:08,8.0,11.0,2.0,3.0,6.0,8.0,4.0,5.0,1.0,6.0,6.0,3.0,3.0,2.0,3.0,4.0,18.0,15.2
1 Season,,PHO,NBA,8:07,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0
