Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2020-21,24,WAS,NBA,SF,2,0,18,5.2,13.0,0.4,0.0,0.0,5.2,13.0,0.4,0.4,5.2,5.2,1.0,0.0,7.8,7.8,2.6,0.0,0.0,2.6,2.6,15.7,96,124,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,18,5.2,13.0,0.4,0.0,0.0,5.2,13.0,0.4,0.4,5.2,5.2,1.0,0.0,7.8,7.8,2.6,0.0,0.0,2.6,2.6,15.7,96,124,
