Season,Team,Lg,Salary
2017-18,Memphis Grizzlies,NBA,"$815,615"
2018-19,Memphis Grizzlies,NBA,"$1,378,242"
2019-20,Memphis Grizzlies,NBA,"$1,618,520"
2020-21,Memphis Grizzlies,NBA,"$11,400,000"
2021-22,Memphis Grizzlies,NBA,"$12,200,000"
2022-23,Memphis Grizzlies,NBA,"$11,400,000"
2023-24,Houston Rockets,NBA,"$22,627,671"
2024-25,Houston Rockets,NBA,"$22,255,493"
Career,(may be incomplete),,"$83,695,541"
