"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2020-21,25,MEM,NBA,SF,5.0,5.0,175.0,0.0,36.0,30.0,34.0,0.0,-2.0,27.1,5.0,2.0,7.0,2.0,14.0,1.0,26.0,5.0,5.0,
2021-22,26,MEM,NBA,SF,11.0,11.0,335.0,0.0,9.0,85.0,6.0,0.0,5.6,8.0,11.0,6.0,14.0,2.0,11.0,6.0,69.0,2.0,11.0,
2022-23,27,MEM,NBA,SF,6.0,6.0,167.0,0.0,0.0,79.0,21.0,0.0,-11.6,-10.4,3.0,0.0,10.0,2.0,4.0,1.0,26.0,1.0,7.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,29,HOU,NBA,SF,7.0,7.0,206.0,0.0,32.0,68.0,0.0,0.0,1.7,5.5,3.0,3.0,10.0,3.0,9.0,0.0,21.0,0.0,3.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,29.0,29.0,883.0,0.0,18.0,69.0,13.0,0.0,-0.1,7.7,22.0,11.0,41.0,9.0,38.0,8.0,142.0,8.0,26.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,2497.0,0.0,18.0,69.0,13.0,0.0,-0.1,7.7,62.0,31.0,116.0,25.0,107.0,23.0,402.0,23.0,74.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),,22.0,22.0,677.0,0.0,14.0,69.0,17.0,0.0,-0.6,8.4,19.0,8.0,31.0,6.0,29.0,8.0,121.0,8.0,23.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,7.0,7.0,206.0,0.0,32.0,68.0,0.0,0.0,1.7,5.5,3.0,3.0,10.0,3.0,9.0,0.0,21.0,0.0,3.0,
