"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2017-18,22.0,MEM,NBA,39:55,14.0,26.0,5.0,9.0,11.0,17.0,11.0,14.0,2.0,8.0,8.0,8.0,4.0,2.0,5.0,6.0,36.0,28.6
2018-19,23.0,MEM,NBA,29:16,7.0,13.0,4.0,5.0,6.0,9.0,5.0,5.0,2.0,5.0,6.0,2.0,3.0,1.0,3.0,5.0,19.0,12.5
2019-20,24.0,MEM,NBA,39:44,12.0,26.0,6.0,12.0,10.0,19.0,9.0,10.0,5.0,6.0,9.0,6.0,3.0,2.0,6.0,6.0,32.0,24.8
2020-21,25.0,MEM,NBA,39:58,13.0,28.0,5.0,11.0,10.0,21.0,8.0,9.0,3.0,7.0,8.0,7.0,3.0,3.0,5.0,6.0,32.0,23.5
2021-22,26.0,MEM,NBA,37:06,12.0,28.0,4.0,10.0,10.0,23.0,9.0,10.0,3.0,6.0,7.0,8.0,4.0,2.0,5.0,5.0,37.0,26.7
2022-23,27.0,MEM,NBA,40:23,13.0,30.0,6.0,15.0,10.0,19.0,7.0,8.0,4.0,7.0,7.0,6.0,4.0,2.0,6.0,6.0,32.0,24.3
2023-24,28.0,HOU,NBA,42:35,10.0,22.0,6.0,15.0,7.0,11.0,7.0,7.0,4.0,6.0,10.0,5.0,5.0,2.0,7.0,6.0,29.0,24.4
2024-25,29.0,HOU,NBA,40:54,13.0,23.0,10.0,15.0,7.0,12.0,13.0,14.0,3.0,8.0,9.0,5.0,4.0,2.0,6.0,6.0,36.0,25.2
2025-26,30.0,PHO,NBA,35:32,14.0,25.0,5.0,13.0,11.0,18.0,9.0,10.0,3.0,5.0,6.0,4.0,4.0,1.0,4.0,5.0,34.0,23.0
Career,,,,42:35,14.0,30.0,10.0,15.0,11.0,23.0,13.0,14.0,5.0,8.0,10.0,8.0,5.0,3.0,7.0,6.0,37.0,28.6
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,MEM,NBA,40:23,14.0,30.0,6.0,15.0,11.0,23.0,11.0,14.0,5.0,8.0,9.0,8.0,4.0,3.0,6.0,6.0,37.0,28.6
2 Seasons,,HOU,NBA,42:35,13.0,23.0,10.0,15.0,7.0,12.0,13.0,14.0,4.0,8.0,10.0,5.0,5.0,2.0,7.0,6.0,36.0,25.2
1 Season,,PHO,NBA,35:32,14.0,25.0,5.0,13.0,11.0,18.0,9.0,10.0,3.0,5.0,6.0,4.0,4.0,1.0,4.0,5.0,34.0,23.0
