"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2024-25,23,LAL,NBA,SF,78,16,1494,0.461,18.1,0.39,0.162,0.12,0.075,0.032,0.61,0.594,0.789,0.448,0.5,0.389,0.376,0.744,0.922,0.095,45,0.268,0.407,2,0,
2025-26,24,LAL,NBA,SF,17,1,284,0.474,17.9,0.432,0.137,0.105,0.158,0.032,0.568,0.634,0.769,0.6,0.533,0.667,0.352,0.654,0.947,0.084,7,0.278,0.267,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,95,17,1778,0.463,18.0,0.396,0.158,0.118,0.087,0.032,0.604,0.601,0.786,0.468,0.509,0.429,0.373,0.729,0.925,0.094,52,0.269,0.387,2,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,15,1535,0.463,18.0,0.396,0.158,0.118,0.087,0.032,0.604,0.601,0.786,0.468,0.509,0.429,0.373,0.729,0.925,0.094,45,0.269,0.387,2,0,
