"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2003-04,21,NYK,NBA,PF,4.0,0.0,57.0,0.545,0.545,0.545,0.667,0.587,0.545,0.0,124.0,119.0,116.0,89.0,114.0,180.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
2005-06,23,CHI,NBA,C,6.0,6.0,120.0,0.412,0.412,0.412,0.789,0.508,0.559,0.0,91.0,86.0,84.0,106.0,95.0,168.0,0.0,
2006-07,24,CHI,NBA,C,1.0,0.0,3.0,0.5,0.5,0.5,0.0,0.347,1.0,0.0,109.0,103.0,101.0,0.0,64.0,306.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,11.0,6.0,180.0,0.447,0.447,0.447,0.704,0.518,0.574,0.0,99.0,94.0,92.0,94.0,98.0,177.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,7.0,6.0,123.0,0.417,0.417,0.417,0.714,0.497,0.583,0.0,91.0,87.0,85.0,96.0,93.0,175.0,0.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,4.0,0.0,57.0,0.545,0.545,0.545,0.667,0.587,0.545,0.0,124.0,119.0,116.0,89.0,114.0,180.0,0.0,
