"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2001-02,22,WAS,NBA,C,62,2,1266,.493,.493,,.493,.606,.540,.724,.000,111,106,,103,81,104,247,0,7.1,11.8,
2002-03,23,WAS,NBA,C,81,69,1930,.510,.510,,.510,.633,.561,.723,.000,115,110,,108,83,108,239,0,24.7,36.9,
2003-04,24,WAS,NBA,C,77,59,1484,.515,.517,.000,.515,.585,.547,.603,.003,118,112,0,109,78,106,199,1,34.4,30.1,
2004-05,25,WAS,NBA,C,68,68,1865,.560,.560,,.560,.609,.588,.611,.000,125,119,,116,81,111,188,0,66.1,63.3,
2005-06,26,WAS,NBA,C,79,70,1879,.514,.514,,.514,.585,.542,.519,.000,113,108,,105,78,101,156,0,20.7,6.7,
2006-07,27,WAS,NBA,C,77,49,1740,.558,.558,,.558,.548,.571,.592,.000,122,115,,112,73,105,181,0,43.6,26.5,
2007-08,28,WAS,NBA,C,80,80,2228,.528,.528,,.528,.735,.582,.491,.000,115,109,,106,97,108,160,0,36.1,61.0,
2008-09,29,WAS,NBA,C,6,5,175,.480,.480,,.480,.476,.490,.420,.000,105,99,,96,62,90,137,0,-2.0,-6.5,
2009-10,30,2TM,NBA,C,77,67,2355,.562,.563,.000,.562,.620,.588,.499,.002,122,115,0,112,82,108,166,1,60.3,53.7,DPOY-17
2009-10,30,WAS,NBA,C,49,48,1614,.561,.561,,.561,.646,.591,.472,.000,122,114,,112,85,109,157,0,40.5,38.7,
2009-10,30,DAL,NBA,C,28,19,741,.564,.568,.000,.564,.575,.582,.558,.006,122,115,0,113,76,107,186,3,19.8,15.0,
2010-11,31,DAL,NBA,C,72,8,1331,.574,.577,.000,.574,.362,.532,.794,.004,125,118,0,115,47,98,265,2,33.7,-5.8,
2011-12,32,DAL,NBA,C,54,54,1146,.518,.518,,.518,.469,.520,.421,.000,116,109,,106,62,99,153,0,13.8,-3.9,
2012-13,33,CHA,NBA,C,61,17,1162,.431,.433,.000,.431,.455,.441,.306,.005,95,90,0,87,60,82,113,2,-28.5,-46.0,
2013-14,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2014-15,35,CLE,NBA,C,22,1,119,.467,.467,,.467,.538,.490,.433,.000,104,96,,94,72,92,159,0,-1.8,-3.2,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,816,549,18680,.528,.528,.000,.528,.587,.555,.562,.001,117,111,0,108,78,104,183,0,308.2,224.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (9 Yrs),WAS (9 Yrs),WAS (9 Yrs),WAS (9 Yrs),,579,450,14181,.531,.531,.000,.531,.621,.566,.574,.000,117,112,0,109,82,106,184,0,271.2,268.5,
DAL (3 Yrs),DAL (3 Yrs),DAL (3 Yrs),DAL (3 Yrs),,154,81,3218,.550,.552,.000,.550,.442,.540,.593,.003,121,114,0,111,58,101,202,1,67.3,5.3,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,61,17,1162,.431,.433,.000,.431,.455,.441,.306,.005,95,90,0,87,60,82,113,2,-28.5,-46.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,22,1,119,.467,.467,,.467,.538,.490,.433,.000,104,96,,94,72,92,159,0,-1.8,-3.2,
