"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2001-02,22.0,WAS,NBA,35:00,8.0,13.0,0.0,0.0,8.0,13.0,7.0,11.0,8.0,9.0,15.0,2.0,2.0,7.0,3.0,6.0,19.0,19.1
2002-03,23.0,WAS,NBA,40:56,6.0,12.0,0.0,0.0,6.0,12.0,9.0,11.0,8.0,9.0,12.0,3.0,2.0,5.0,4.0,6.0,16.0,15.1
2003-04,24.0,WAS,NBA,35:57,10.0,16.0,0.0,1.0,10.0,16.0,7.0,9.0,8.0,8.0,16.0,4.0,3.0,5.0,4.0,5.0,23.0,19.2
2004-05,25.0,WAS,NBA,45:35,10.0,15.0,0.0,0.0,10.0,15.0,8.0,12.0,9.0,10.0,14.0,4.0,5.0,7.0,4.0,6.0,22.0,26.1
2005-06,26.0,WAS,NBA,36:58,9.0,13.0,0.0,0.0,9.0,13.0,7.0,10.0,8.0,9.0,14.0,3.0,2.0,5.0,5.0,6.0,21.0,18.0
2006-07,27.0,WAS,NBA,39:02,7.0,11.0,0.0,0.0,7.0,11.0,6.0,12.0,9.0,9.0,14.0,3.0,3.0,4.0,4.0,6.0,20.0,17.6
2007-08,28.0,WAS,NBA,41:45,9.0,16.0,0.0,0.0,9.0,16.0,9.0,11.0,11.0,9.0,16.0,5.0,2.0,5.0,5.0,6.0,25.0,21.0
2008-09,29.0,WAS,NBA,34:57,7.0,12.0,0.0,0.0,7.0,12.0,4.0,9.0,5.0,7.0,12.0,4.0,2.0,5.0,3.0,3.0,18.0,17.7
2009-10,30.0,TOT,NBA,48:04,8.0,12.0,0.0,1.0,8.0,12.0,7.0,12.0,9.0,18.0,20.0,4.0,2.0,6.0,5.0,6.0,19.0,19.4
2009-10,30.0,WAS,NBA,48:04,8.0,12.0,0.0,0.0,8.0,12.0,7.0,8.0,9.0,12.0,20.0,2.0,2.0,6.0,5.0,6.0,19.0,19.4
2009-10,30.0,DAL,NBA,42:32,6.0,10.0,0.0,1.0,6.0,10.0,7.0,12.0,5.0,18.0,20.0,4.0,2.0,5.0,3.0,6.0,15.0,17.0
2010-11,31.0,DAL,NBA,38:46,5.0,9.0,0.0,1.0,5.0,9.0,6.0,9.0,9.0,11.0,19.0,2.0,3.0,6.0,3.0,4.0,12.0,11.4
2011-12,32.0,DAL,NBA,38:22,7.0,10.0,0.0,0.0,7.0,10.0,4.0,8.0,7.0,8.0,12.0,3.0,3.0,5.0,3.0,5.0,18.0,20.6
2012-13,33.0,CHA,NBA,36:55,7.0,13.0,0.0,1.0,7.0,13.0,4.0,6.0,7.0,9.0,11.0,3.0,2.0,5.0,3.0,5.0,14.0,13.3
2014-15,35.0,CLE,NBA,14:59,3.0,5.0,0.0,0.0,3.0,5.0,2.0,4.0,3.0,4.0,5.0,1.0,1.0,3.0,2.0,4.0,7.0,5.6
Career,,,,48:04,10.0,16.0,0.0,1.0,10.0,16.0,9.0,12.0,11.0,18.0,20.0,5.0,5.0,7.0,5.0,6.0,25.0,26.1
,,,,,,,,,,,,,,,,,,,,,,
9 Seasons,,WAS,NBA,48:04,10.0,16.0,0.0,1.0,10.0,16.0,9.0,12.0,11.0,12.0,20.0,5.0,5.0,7.0,5.0,6.0,25.0,26.1
3 Seasons,,DAL,NBA,42:32,7.0,10.0,0.0,1.0,7.0,10.0,7.0,12.0,9.0,18.0,20.0,4.0,3.0,6.0,3.0,6.0,18.0,20.6
1 Season,,CHA,NBA,36:55,7.0,13.0,0.0,1.0,7.0,13.0,4.0,6.0,7.0,9.0,11.0,3.0,2.0,5.0,3.0,5.0,14.0,13.3
1 Season,,CLE,NBA,14:59,3.0,5.0,0.0,0.0,3.0,5.0,2.0,4.0,3.0,4.0,5.0,1.0,1.0,3.0,2.0,4.0,7.0,5.6
