Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2008-09,22,DEN,NBA,SG,12,0,55,7.4,23.1,.320,0.0,2.8,.000,7.4,20.4,.364,.320,2.8,7.4,.375,0.0,3.7,3.7,2.8,0.9,0.0,5.6,7.4,17.6,62,112,
2009-10,23,TOR,NBA,SG,69,19,1368,8.9,17.3,.515,0.1,0.6,.133,8.8,16.7,.528,.517,1.7,2.4,.688,1.6,5.7,7.2,3.8,1.5,0.9,2.5,4.8,19.5,104,113,
2010-11,24,TOR,NBA,SF,59,28,1413,8.3,18.8,.444,0.6,2.2,.279,7.7,16.5,.467,.461,2.6,3.4,.766,1.4,4.2,5.6,3.8,1.2,0.1,3.1,3.2,19.9,96,116,
2011-12,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2012-13,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2013-14,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2014-15,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2015-16,29,2TM,NBA,SF,43,0,499,4.1,10.7,.382,1.5,4.0,.366,2.6,6.7,.391,.450,0.8,1.5,.533,0.7,4.5,5.2,4.8,1.0,0.1,4.0,4.6,10.5,82,113,
2015-16,29,PHO,NBA,SG,36,0,421,4.1,10.3,.393,1.5,3.7,.406,2.5,6.6,.386,.466,0.8,1.5,.538,0.7,4.1,4.7,5.4,1.2,0.1,4.3,4.6,10.4,84,112,
2015-16,29,PHI,NBA,SF,7,0,78,4.4,13.2,.333,1.3,5.7,.222,3.1,7.5,.417,.381,0.6,1.3,.500,0.6,6.9,7.5,1.3,0.0,0.0,2.5,4.4,10.7,71,114,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,183,47,3335,7.9,17.0,.465,0.5,1.8,.283,7.4,15.1,.487,.480,1.9,2.8,.702,1.4,4.8,6.2,3.9,1.3,0.4,3.0,4.1,18.2,97,114,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,128,47,2781,8.6,18.0,.478,0.4,1.4,.250,8.3,16.6,.497,.488,2.2,2.9,.734,1.5,4.9,6.4,3.8,1.4,0.5,2.8,4.0,19.7,100,115,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,36,0,421,4.1,10.3,.393,1.5,3.7,.406,2.5,6.6,.386,.466,0.8,1.5,.538,0.7,4.1,4.7,5.4,1.2,0.1,4.3,4.6,10.4,84,112,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,12,0,55,7.4,23.1,.320,0.0,2.8,.000,7.4,20.4,.364,.320,2.8,7.4,.375,0.0,3.7,3.7,2.8,0.9,0.0,5.6,7.4,17.6,62,112,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,7,0,78,4.4,13.2,.333,1.3,5.7,.222,3.1,7.5,.417,.381,0.6,1.3,.500,0.6,6.9,7.5,1.3,0.0,0.0,2.5,4.4,10.7,71,114,
