Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2008-09,21,PHI,NBA,C,3.0,0.0,29.0,3.7,8.7,0.429,0.0,0.0,,3.7,8.7,0.429,0.429,3.7,5.0,0.75,3.7,3.7,7.4,0.0,0.0,0.0,0.0,6.2,11.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,23,PHI,NBA,C,2.0,0.0,21.0,3.4,20.6,0.167,0.0,0.0,,3.4,20.6,0.167,0.167,0.0,0.0,,1.7,8.6,10.3,1.7,0.0,1.7,0.0,6.9,6.9,
2011-12,24,MEM,NBA,PF,7.0,0.0,100.0,7.2,14.8,0.488,0.0,0.0,,7.2,14.8,0.488,0.488,2.2,3.6,0.6,4.7,6.1,10.8,0.7,1.1,1.1,1.8,4.7,16.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,26,GSW,NBA,C,7.0,0.0,68.0,10.1,19.1,0.528,0.0,0.0,,10.1,19.1,0.528,0.528,3.2,6.4,0.5,4.8,6.9,11.6,1.6,1.1,2.1,1.1,6.4,23.3,
2014-15,27,GSW,NBA,C,10.0,0.0,67.0,7.5,22.6,0.333,0.0,0.0,,7.5,22.6,0.333,0.333,4.8,8.1,0.6,4.3,7.0,11.3,2.1,2.1,1.6,2.1,7.5,19.9,
2015-16,28,GSW,NBA,C,24.0,0.0,201.0,8.2,21.1,0.39,3.2,7.7,0.419,5.0,13.4,0.373,0.466,4.3,5.6,0.774,2.7,5.7,8.4,2.0,0.5,1.4,3.6,7.7,24.0,
2016-17,29,LAC,NBA,C,7.0,2.0,98.0,5.9,13.6,0.432,2.6,7.3,0.35,3.3,6.2,0.529,0.527,2.6,3.7,0.7,1.5,5.9,7.3,1.1,0.7,1.1,1.1,4.8,16.9,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,60.0,2.0,584.0,7.4,18.1,0.41,1.5,3.9,0.397,5.9,14.2,0.413,0.452,3.4,5.1,0.671,3.3,6.1,9.4,1.5,0.9,1.4,2.1,6.4,19.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (3 Yrs),GSW (3 Yrs),GSW (3 Yrs),GSW (3 Yrs),,41.0,0.0,336.0,8.5,21.0,0.403,1.9,4.6,0.419,6.5,16.4,0.399,0.449,4.2,6.2,0.672,3.4,6.2,9.6,1.9,1.0,1.6,2.8,7.4,23.0,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,5.0,0.0,50.0,3.6,13.7,0.263,0.0,0.0,,3.6,13.7,0.263,0.263,2.2,2.9,0.75,2.9,5.8,8.6,0.7,0.0,0.7,0.0,6.5,9.4,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,7.0,2.0,98.0,5.9,13.6,0.432,2.6,7.3,0.35,3.3,6.2,0.529,0.527,2.6,3.7,0.7,1.5,5.9,7.3,1.1,0.7,1.1,1.1,4.8,16.9,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,7.0,0.0,100.0,7.2,14.8,0.488,0.0,0.0,,7.2,14.8,0.488,0.488,2.2,3.6,0.6,4.7,6.1,10.8,0.7,1.1,1.1,1.8,4.7,16.6,
