Season,Team,Lg,Salary
2022-23,Orlando Magic,NBA,"$2,000,000"
2023-24,Orlando Magic,NBA,"$2,000,000"
2024-25,Orlando Magic,NBA,"$2,019,699"
Career,(may be incomplete),,"$6,019,699"
