Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2017-18,22,DEN,NBA,PG,3.0,0.0,25.0,7.9,11.9,0.667,0.0,2.0,0.0,7.9,9.9,0.8,0.667,4.0,4.0,1.0,0.0,4.0,4.0,13.9,5.9,0.0,2.0,2.0,19.8,151.0,104.0,
2018-19,23,DEN,NBA,PG,82.0,6.0,1970.0,8.6,17.5,0.493,2.3,5.7,0.414,6.3,11.8,0.531,0.56,1.6,2.0,0.802,0.9,4.0,4.8,7.4,1.8,0.1,1.3,2.5,21.2,124.0,111.0,6MOY-9
2019-20,24,DEN,NBA,PG,73.0,12.0,1636.0,7.9,17.1,0.459,2.0,5.2,0.378,5.9,11.9,0.495,0.517,2.3,2.7,0.843,0.7,3.4,4.1,7.7,1.7,0.5,1.6,2.2,19.9,118.0,114.0,
2020-21,25,DEN,NBA,PG,47.0,13.0,1196.0,7.7,16.0,0.481,2.1,5.5,0.381,5.6,10.5,0.534,0.547,2.4,3.0,0.795,0.5,3.5,4.0,6.2,1.4,0.5,1.4,2.0,19.9,121.0,115.0,
2021-22,26,DEN,NBA,PG,75.0,74.0,2239.0,8.2,16.9,0.484,2.7,6.9,0.395,5.5,10.1,0.545,0.564,1.6,1.8,0.869,0.6,4.4,5.0,7.3,1.2,0.3,1.7,2.0,20.7,120.0,115.0,
2022-23,27,WAS,NBA,PG,62.0,61.0,1695.0,7.1,14.8,0.48,2.2,5.9,0.382,4.9,8.9,0.543,0.555,1.8,2.2,0.831,0.7,5.3,6.0,9.4,1.2,0.4,1.7,2.2,18.3,125.0,118.0,
2023-24,28,2TM,NBA,PG,33.0,0.0,476.0,6.4,15.8,0.405,2.8,7.2,0.386,3.6,8.6,0.422,0.493,1.3,2.0,0.684,0.7,5.2,5.9,7.1,2.0,0.9,0.7,1.4,17.0,118.0,111.0,
2023-24,28,DET,NBA,PG,6.0,0.0,68.0,8.5,23.3,0.364,1.4,7.8,0.182,7.1,15.6,0.455,0.394,0.7,1.4,0.5,1.4,7.1,8.5,5.7,0.7,0.7,1.4,0.7,19.1,91.0,120.0,
2023-24,28,MIN,NBA,PG,27.0,0.0,408.0,6.1,14.5,0.417,3.0,7.1,0.424,3.0,7.4,0.41,0.521,1.5,2.1,0.706,0.6,4.8,5.5,7.4,2.2,1.0,0.6,1.6,16.6,125.0,110.0,
2024-25,29,PHO,NBA,PG,45.0,0.0,571.0,7.2,16.9,0.426,2.7,7.4,0.36,4.5,9.4,0.477,0.505,3.1,3.6,0.857,1.0,4.8,5.8,6.3,1.7,0.3,1.8,2.0,20.2,115.0,121.0,
2025-26,30,IND,NBA,PG,6.0,0.0,65.0,5.1,14.5,0.35,1.5,5.8,0.25,3.6,8.7,0.417,0.4,1.5,2.9,0.5,0.7,4.4,5.1,6.5,0.7,0.7,1.5,2.2,13.1,98.0,122.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,426.0,166.0,9873.0,7.8,16.5,0.473,2.3,6.1,0.388,5.5,10.5,0.522,0.544,1.9,2.3,0.824,0.7,4.2,5.0,7.6,1.5,0.4,1.5,2.1,19.9,121.0,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (5 Yrs),DEN (5 Yrs),DEN (5 Yrs),DEN (5 Yrs),,280.0,105.0,7066.0,8.2,17.0,0.481,2.3,5.9,0.394,5.8,11.0,0.527,0.549,1.9,2.3,0.83,0.7,3.9,4.6,7.3,1.5,0.3,1.5,2.2,20.5,121.0,114.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,62.0,61.0,1695.0,7.1,14.8,0.48,2.2,5.9,0.382,4.9,8.9,0.543,0.555,1.8,2.2,0.831,0.7,5.3,6.0,9.4,1.2,0.4,1.7,2.2,18.3,125.0,118.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,45.0,0.0,571.0,7.2,16.9,0.426,2.7,7.4,0.36,4.5,9.4,0.477,0.505,3.1,3.6,0.857,1.0,4.8,5.8,6.3,1.7,0.3,1.8,2.0,20.2,115.0,121.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,27.0,0.0,408.0,6.1,14.5,0.417,3.0,7.1,0.424,3.0,7.4,0.41,0.521,1.5,2.1,0.706,0.6,4.8,5.5,7.4,2.2,1.0,0.6,1.6,16.6,125.0,110.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,6.0,0.0,68.0,8.5,23.3,0.364,1.4,7.8,0.182,7.1,15.6,0.455,0.394,0.7,1.4,0.5,1.4,7.1,8.5,5.7,0.7,0.7,1.4,0.7,19.1,91.0,120.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,6.0,0.0,65.0,5.1,14.5,0.35,1.5,5.8,0.25,3.6,8.7,0.417,0.4,1.5,2.9,0.5,0.7,4.4,5.1,6.5,0.7,0.7,1.5,2.2,13.1,98.0,122.0,
