Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2020-21,19,CHO,NBA,C,19,4,115,7.6,15.3,.500,0.4,3.0,.143,7.2,12.3,.586,.514,3.8,4.7,.818,2.5,8.9,11.5,0.8,0.4,2.1,2.1,5.5,19.5,108,113,
2021-22,20,2TM,NBA,C,7,1,44,7.8,14.4,.538,0.0,0.0,,7.8,14.4,.538,.538,6.7,14.4,.462,8.9,4.4,13.3,0.0,2.2,1.1,3.3,4.4,22.2,108,114,
2021-22,20,CHO,NBA,C,4,1,17,8.5,16.9,.500,0.0,0.0,,8.5,16.9,.500,.500,5.6,8.5,.667,8.5,5.6,14.1,0.0,2.8,0.0,2.8,2.8,22.6,113,113,
2021-22,20,WAS,NBA,C,3,0,27,7.3,12.8,.571,0.0,0.0,,7.3,12.8,.571,.571,7.3,18.3,.400,9.2,3.7,12.8,0.0,1.8,1.8,3.7,5.5,22.0,105,114,
2022-23,21,WAS,NBA,C,11,0,28,3.5,13.9,.250,0.0,0.0,,3.5,13.9,.250,.250,3.5,3.5,1.000,5.2,13.9,19.1,5.2,3.5,3.5,3.5,8.7,10.4,87,104,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,37,5,187,7.0,14.9,.474,0.3,1.8,.143,6.8,13.1,.520,.482,4.4,6.8,.654,4.4,8.6,13.1,1.3,1.3,2.1,2.6,5.7,18.8,104,112,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO (2 Yrs),CHO (2 Yrs),CHO (2 Yrs),CHO (2 Yrs),,23,5,132,7.8,15.5,.500,0.4,2.6,.143,7.4,12.9,.571,.512,4.1,5.2,.786,3.3,8.5,11.8,0.7,0.7,1.8,2.2,5.2,19.9,108,113,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,14,0,55,5.4,13.4,.400,0.0,0.0,,5.4,13.4,.400,.400,5.4,10.7,.500,7.1,8.9,16.1,2.7,2.7,2.7,3.6,7.1,16.1,97,109,
