Highlight,Unnamed: 1,In Stathead
"Career high, Points",12.0,View full stats from top 20 games
"Career high, Rebounds",3.0,View full stats from top 20 games
"Career high, Assists",7.0,View full stats from top 20 games
"Career high, Steals",3.0,View full stats from top 20 games
"Career high, Blocks",1.0,View full stats from top 20 games
"Career high, Game Score",10.0,View full stats from top 20 games
