Highlight,Unnamed: 1,In Stathead
"Career high, Points",52.0,View full stats from top 20 games
"Career high, Rebounds",13.0,View full stats from top 20 games
"Career high, Assists",20.0,View full stats from top 20 games
"Career high, Steals",9.0,View full stats from top 20 games
"Career high, Blocks",5.0,View full stats from top 20 games
"Career high, Game Score",41.4,View full stats from top 20 games
Triple-Doubles,8.0,View all
