Season,Team,Lg,Salary
2017-18,Sacramento Kings,NBA,"$9,470,614"
2018-19,Sacramento Kings,NBA,"$9,000,000"
2019-20,Sacramento Kings,NBA,"$8,529,386"
2020-21,Atlanta Hawks,NBA,"$18,000,000"
2021-22,Atlanta Hawks,NBA,"$18,000,000"
2022-23,Atlanta Hawks,NBA,"$18,000,000"
2023-24,Atlanta Hawks,NBA,"$18,700,000"
2024-25,Los Angeles Clippers,NBA,"$17,260,000"
Career,(may be incomplete),,"$116,960,000"
