"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2009-10,22.0,MEM,NBA,34:47,5.0,7.0,0.0,0.0,5.0,7.0,6.0,6.0,4.0,7.0,11.0,2.0,1.0,5.0,3.0,6.0,10.0,11.7
2010-11,23.0,TOT,NBA,18:44,2.0,4.0,0.0,0.0,2.0,4.0,4.0,6.0,3.0,5.0,6.0,1.0,2.0,2.0,2.0,5.0,8.0,6.6
2010-11,23.0,MEM,NBA,18:44,2.0,4.0,0.0,0.0,2.0,4.0,4.0,6.0,3.0,5.0,6.0,1.0,2.0,2.0,2.0,5.0,8.0,6.6
2010-11,23.0,HOU,NBA,2:11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-0.4
2011-12,24.0,TOT,NBA,19:58,3.0,5.0,0.0,0.0,3.0,5.0,3.0,4.0,4.0,4.0,8.0,0.0,1.0,2.0,3.0,4.0,6.0,6.6
2011-12,24.0,HOU,NBA,6:43,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,6.0,6.1
2011-12,24.0,POR,NBA,19:58,2.0,5.0,0.0,0.0,2.0,5.0,3.0,4.0,4.0,4.0,8.0,0.0,1.0,2.0,3.0,4.0,5.0,6.6
2012-13,25.0,OKC,NBA,26:56,5.0,6.0,0.0,0.0,5.0,6.0,6.0,6.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,6.0,13.0,13.1
2013-14,26.0,OKC,NBA,20:05,3.0,4.0,0.0,0.0,3.0,4.0,1.0,2.0,3.0,4.0,5.0,1.0,2.0,3.0,2.0,5.0,7.0,4.8
Career,,,,34:47,5.0,7.0,0.0,0.0,5.0,7.0,6.0,6.0,4.0,7.0,11.0,2.0,2.0,5.0,4.0,6.0,13.0,13.1
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,MEM,NBA,34:47,5.0,7.0,0.0,0.0,5.0,7.0,6.0,6.0,4.0,7.0,11.0,2.0,2.0,5.0,3.0,6.0,10.0,11.7
2 Seasons,,OKC,NBA,26:56,5.0,6.0,0.0,0.0,5.0,6.0,6.0,6.0,4.0,7.0,10.0,2.0,2.0,4.0,4.0,6.0,13.0,13.1
2 Seasons,,HOU,NBA,6:43,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,6.0,6.1
1 Season,,POR,NBA,19:58,2.0,5.0,0.0,0.0,2.0,5.0,3.0,4.0,4.0,4.0,8.0,0.0,1.0,2.0,3.0,4.0,5.0,6.6
