Highlight,Unnamed: 1,In Stathead
"Career high, Points",13.0,View full stats from top 20 games
"Career high, Rebounds",11.0,View full stats from top 20 games
"Career high, Assists",2.0,View full stats from top 20 games
"Career high, Steals",2.0,View full stats from top 20 games
"Career high, Blocks",5.0,View full stats from top 20 games
"Career high, Game Score",13.1,View full stats from top 20 games
