"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2011-12,21.0,IND,NBA,5:55,2.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0
2012-13,22.0,IND,NBA,42:57,9.0,15.0,3.0,7.0,9.0,12.0,7.0,8.0,2.0,12.0,13.0,8.0,3.0,1.0,4.0,6.0,25.0,25.2
2013-14,23.0,IND,NBA,45:33,10.0,18.0,3.0,7.0,8.0,13.0,6.0,7.0,5.0,11.0,14.0,8.0,3.0,2.0,6.0,5.0,25.0,18.8
2015-16,25.0,MEM,NBA,35:25,11.0,19.0,2.0,4.0,11.0,19.0,4.0,5.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,5.0,26.0,16.1
2016-17,26.0,IND,NBA,30:11,9.0,15.0,4.0,9.0,8.0,13.0,2.0,2.0,1.0,7.0,7.0,4.0,2.0,0.0,2.0,6.0,22.0,14.2
2017-18,27.0,IND,NBA,26:49,5.0,12.0,2.0,7.0,5.0,7.0,2.0,3.0,1.0,5.0,5.0,6.0,1.0,1.0,4.0,4.0,12.0,9.8
Career,,,,45:33,11.0,19.0,4.0,9.0,11.0,19.0,7.0,8.0,5.0,12.0,14.0,8.0,3.0,2.0,6.0,6.0,26.0,25.2
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,IND,NBA,45:33,10.0,18.0,4.0,9.0,9.0,13.0,7.0,8.0,5.0,12.0,14.0,8.0,3.0,2.0,6.0,6.0,25.0,25.2
1 Season,,MEM,NBA,35:25,11.0,19.0,2.0,4.0,11.0,19.0,4.0,5.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,5.0,26.0,16.1
