Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2024-25,25.0,MIA,NBA,SG,1,1,7:57,2,4,0.5,2,4,0.5,0,0,,0,0,1,0,0,1,0,6
Career,,,NBA,,1,1,8,2,4,0.5,2,4,0.5,0,0,,0,0,1,0,0,1,0,6
