Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2010-11,28,NOH,NBA,C,6.0,6.0,188.0,20.0,31.0,0.645,0.0,0.0,20.0,31.0,0.645,0.645,4.0,11.0,0.364,17.0,16.0,33.0,0.0,6.0,6.0,12.0,28.0,44.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,35,NOP,NBA,C,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,7.0,6.0,192.0,20.0,32.0,0.625,0.0,0.0,20.0,32.0,0.625,0.625,4.0,11.0,0.364,17.0,16.0,33.0,0.0,6.0,6.0,12.0,29.0,44.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,70.0,2249.0,234.0,375.0,0.625,0.0,0.0,234.0,375.0,0.625,0.625,47.0,129.0,0.364,199.0,187.0,387.0,0.0,70.0,70.0,141.0,340.0,515.0,0.0,
