Season,Team,Lg,Salary
2020-21,Miami Heat,NBA,"$2,582,160"
2021-22,Toronto Raptors,NBA,"$2,711,280"
2022-23,Toronto Raptors,NBA,"$2,840,160"
2023-24,New York Knicks,NBA,"$4,379,527"
2024-25,New York Knicks,NBA,"$6,000,000"
Career,(may be incomplete),,"$18,513,127"
