"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2015-16,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2016-17,22,NYK,NBA,C,72,22,1324,.529,.538,.267,.533,.728,.564,.269,.032,116,107,75,104,94,102,99,10,18.3,12.5,ROY-5
2017-18,23,2TM,NBA,C,48,1,495,.555,.566,.417,.570,.656,.604,.549,.073,121,111,115,109,85,109,218,22,16.1,19.5,
2017-18,23,NYK,NBA,C,26,0,233,.605,.632,.200,.611,.429,.595,.346,.062,131,124,55,117,56,107,137,18,14.6,7.2,
2017-18,23,CHO,NBA,C,22,1,262,.506,.500,.571,.530,.758,.612,.747,.084,110,98,158,102,99,110,297,25,1.5,12.3,
2018-19,24,CHO,NBA,C,58,3,812,.519,.539,.385,.544,.694,.587,.488,.132,113,104,108,104,91,105,189,37,11.7,19.9,
2019-20,25,CHO,NBA,C,31,0,375,.532,.590,.227,.550,.627,.576,.424,.158,116,113,63,104,81,102,163,41,6.0,3.7,
2020-21,26,NOP,NBA,C,47,12,846,.563,.581,.100,.565,.667,.591,.347,.037,121,110,27,105,86,103,141,10,14.7,11.7,
2021-22,27,NOP,NBA,C,50,8,839,.520,.527,.333,.526,.773,.582,.431,.037,113,99,94,99,100,103,174,9,-3.7,12.6,
2022-23,28,NOP,NBA,C,38,2,458,.527,.544,.273,.536,.779,.610,.615,.065,111,99,76,98,100,105,231,17,-3.3,12.3,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,344,48,5149,.533,.549,.306,.543,.713,.584,.414,.066,115,105,86,103,92,104,161,18,59.8,92.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
NOP (3 Yrs),NOP (3 Yrs),NOP (3 Yrs),NOP (3 Yrs),,135,22,2143,.537,.550,.242,.542,.746,.592,.442,.043,115,103,68,101,96,104,175,11,7.7,36.6,
CHO (3 Yrs),CHO (3 Yrs),CHO (3 Yrs),CHO (3 Yrs),,111,4,1449,.520,.546,.353,.544,.694,.589,.513,.132,113,105,99,104,90,105,199,36,19.2,35.9,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,98,22,1557,.540,.551,.250,.545,.673,.569,.280,.037,118,109,70,106,87,103,105,11,32.9,19.7,
