Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2023-24,19,BOS,NBA,SF,3,0,11,1,3,0.333,0,1,0.0,1,2,0.5,0.333,0,0,0,2,2,0,0,0,0,0,2,0,
2024-25,20,BOS,NBA,PF,5,0,15,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,0,1,1,1,0,0,0,0,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,8,0,26,1,4,0.25,0,2,0.0,1,2,0.5,0.25,0,0,0,3,3,1,0,0,0,0,2,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,267,10,41,0.25,0,21,0.0,10,21,0.5,0.25,0,0,0,31,31,10,0,0,0,0,21,0,
