Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2013-14,22,PHI,NBA,PG,70,70,2414,427,1054,.405,55,208,.264,372,846,.440,.431,258,367,.703,101,336,437,441,130,43,247,213,1167,2,ROY-1
2014-15,23,2TM,NBA,PG,66,63,2149,364,919,.396,36,153,.235,328,766,.428,.416,202,291,.694,64,289,353,442,111,30,253,167,966,3,
2014-15,23,PHI,NBA,PG,41,38,1391,232,611,.380,32,125,.256,200,486,.412,.406,117,182,.643,43,211,254,302,60,18,174,103,613,3,
2014-15,23,MIL,NBA,PG,25,25,758,132,308,.429,4,28,.143,128,280,.457,.435,85,109,.780,21,78,99,140,51,12,79,64,353,0,
2015-16,24,MIL,NBA,PG,54,37,1649,251,555,.452,15,55,.273,236,500,.472,.466,106,162,.654,48,228,276,281,80,41,153,162,623,0,
2016-17,25,CHI,NBA,PG,45,19,846,112,306,.366,15,64,.234,97,242,.401,.391,58,77,.753,24,129,153,113,38,23,66,102,297,0,
2017-18,26,CHO,NBA,PG,52,2,835,76,229,.332,14,59,.237,62,170,.365,.362,73,89,.820,37,101,138,116,44,23,52,99,239,0,
2018-19,27,2TM,NBA,PG,28,1,372,46,123,.374,10,38,.263,36,85,.424,.415,32,53,.604,19,51,70,70,20,15,20,48,134,0,
2018-19,27,HOU,NBA,PG,16,1,145,25,61,.410,7,19,.368,18,42,.429,.467,12,26,.462,3,10,13,21,9,6,10,27,69,0,
2018-19,27,ORL,NBA,PG,12,0,227,21,62,.339,3,19,.158,18,43,.419,.363,20,27,.741,16,41,57,49,11,9,10,21,65,0,
2019-20,28,ORL,NBA,SG,45,0,833,111,260,.427,22,75,.293,89,185,.481,.469,79,95,.832,46,101,147,109,49,22,52,87,323,0,
2020-21,29,ORL,NBA,SG,31,25,800,105,270,.389,15,61,.246,90,209,.431,.417,49,80,.613,39,100,139,129,25,17,69,81,274,0,
2021-22,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2022-23,31,ORL,NBA,PG,4,0,44,6,14,.429,1,3,.333,5,11,.455,.464,4,7,.571,1,4,5,7,1,1,4,5,17,0,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,395,217,9942,1498,3730,.402,183,716,.256,1315,3014,.436,.426,861,1221,.705,379,1339,1718,1708,498,215,916,964,4040,5,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,45,2064,311,774,.402,38,149,.256,273,626,.436,.426,179,253,.705,79,278,357,355,103,45,190,200,839,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (4 Yrs),ORL (4 Yrs),ORL (4 Yrs),ORL (4 Yrs),,92,25,1904,243,606,.401,41,158,.259,202,448,.451,.435,152,209,.727,102,246,348,294,86,49,135,194,679,0,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,111,108,3805,659,1665,.396,87,333,.261,572,1332,.429,.422,375,549,.683,144,547,691,743,190,61,421,316,1780,5,
MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),,79,62,2407,383,863,.444,19,83,.229,364,780,.467,.455,191,271,.705,69,306,375,421,131,53,232,226,976,0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,52,2,835,76,229,.332,14,59,.237,62,170,.365,.362,73,89,.820,37,101,138,116,44,23,52,99,239,0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,45,19,846,112,306,.366,15,64,.234,97,242,.401,.391,58,77,.753,24,129,153,113,38,23,66,102,297,0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,16,1,145,25,61,.410,7,19,.368,18,42,.429,.467,12,26,.462,3,10,13,21,9,6,10,27,69,0,
