0
2017-18 NBA 7.5 (16th)
2019-20 NBA 7.8 (9th)
2020-21 NBA 8.6 (6th)
2021-22 NBA 7.3 (12th)
2022-23 NBA 7.5 (12th)
2024-25 NBA 8.0 (6th)
2025-26 NBA 8.8 (7th)
Active 7.1 (14th)
