"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2005-06,21,MIN,NBA,SG,79.0,12.0,1362.0,0.45,0.49,0.372,0.513,0.736,0.539,0.198,0.336,99.0,103.0,104.0,105.0,99.0,101.0,60.0,166.0,24.7,4.0,
2006-07,22,MIN,NBA,SG,37.0,0.0,554.0,0.35,0.412,0.267,0.407,0.69,0.454,0.328,0.424,76.0,85.0,74.0,82.0,92.0,84.0,100.0,199.0,-31.7,-35.3,
2007-08,23,MIN,NBA,SG,75.0,24.0,2020.0,0.453,0.481,0.407,0.529,0.748,0.55,0.164,0.37,99.0,99.0,112.0,106.0,99.0,102.0,54.0,166.0,58.9,20.3,6MOY-14
2008-09,24,2TM,NBA,SG,58.0,3.0,1101.0,0.393,0.431,0.333,0.458,0.759,0.504,0.289,0.387,86.0,89.0,91.0,92.0,98.0,93.0,95.0,173.0,-40.8,-44.8,
2008-09,24,MIN,NBA,SG,34.0,2.0,636.0,0.36,0.387,0.319,0.425,0.741,0.47,0.277,0.408,78.0,80.0,87.0,85.0,96.0,86.0,91.0,182.0,-43.9,-48.7,
2008-09,24,SAC,NBA,SG,24.0,1.0,465.0,0.444,0.492,0.357,0.508,0.783,0.553,0.306,0.357,97.0,101.0,97.0,102.0,102.0,102.0,100.0,159.0,3.1,3.9,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,249.0,39.0,5037.0,0.431,0.467,0.368,0.499,0.741,0.528,0.215,0.37,94.0,97.0,102.0,101.0,98.0,98.0,68.0,171.0,11.1,-55.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (4 Yrs),MIN (4 Yrs),MIN (4 Yrs),MIN (4 Yrs),,225.0,38.0,4572.0,0.429,0.464,0.369,0.498,0.735,0.526,0.205,0.371,94.0,96.0,102.0,100.0,97.0,97.0,65.0,172.0,8.0,-59.7,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,24.0,1.0,465.0,0.444,0.492,0.357,0.508,0.783,0.553,0.306,0.357,97.0,101.0,97.0,102.0,102.0,102.0,100.0,159.0,3.1,3.9,
