"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2011-12,21,PHI,NBA,C,1.0,0.0,3.0,0.0,18.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,28,ORL,NBA,C,5.0,5.0,147.0,0.362,11.7,0.776,0.276,0.259,0.138,0.103,0.224,0.4,0.5,0.333,0.5,0.167,0.231,0.778,1.0,0.121,5.0,0.0,,0.0,0.0,
2019-20,29,ORL,NBA,C,5.0,5.0,185.0,0.505,16.7,0.604,0.135,0.162,0.09,0.216,0.396,0.567,0.867,0.444,0.6,0.458,0.409,0.579,1.0,0.018,2.0,0.0,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,31,CHI,NBA,C,5.0,5.0,181.0,0.44,16.6,0.538,0.187,0.132,0.132,0.088,0.462,0.551,0.471,0.667,0.583,0.5,0.31,0.741,1.0,0.033,3.0,0.095,0.0,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,16.0,15.0,516.0,0.448,16.0,0.621,0.184,0.172,0.115,0.149,0.379,0.512,0.604,0.467,0.567,0.41,0.343,0.675,1.0,0.046,10.0,0.04,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,77.0,2645.0,0.448,16.0,0.621,0.184,0.172,0.115,0.149,0.379,0.512,0.604,0.467,0.567,0.41,0.343,0.675,1.0,0.046,51.0,0.04,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,10.0,10.0,332.0,0.456,14.2,0.663,0.183,0.195,0.107,0.178,0.337,0.5,0.677,0.394,0.556,0.4,0.368,0.643,1.0,0.053,7.0,0.0,,0.0,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,5.0,5.0,181.0,0.44,16.6,0.538,0.187,0.132,0.132,0.088,0.462,0.551,0.471,0.667,0.583,0.5,0.31,0.741,1.0,0.033,3.0,0.095,0.0,0.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,1.0,0.0,3.0,0.0,18.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,
